id,width,height,initialFrame,finalFrame,numFrames,class,drivingDirection,traveledDistance,minXVelocity,maxXVelocity,meanXVelocity,minDHW,minTHW,minTTC,numLaneChanges
58,12.03,2.43,1109,1489,381,Car,2,410.04,26.12,27.65,26.99,17.02,0.63,-1.00,0
59,4.95,2.12,1111,1418,308,Car,2,410.34,32.99,33.94,33.43,91.36,2.75,-1.00,1
60,5.05,2.02,1117,1415,299,Car,1,402.87,33.56,34.10,33.81,43.99,1.29,8.25,1
61,4.55,1.92,1138,1508,371,Car,2,403.48,26.33,28.00,27.28,32.63,1.17,17.98,0
62,4.50,2.02,1147,1453,307,Car,1,411.58,32.85,35.53,33.63,30.26,0.90,5.55,1
63,4.55,2.02,1197,1498,302,Car,1,410.22,33.27,35.68,34.08,58.15,1.73,12.79,0
64,4.95,2.02,1228,1501,274,Car,1,410.57,37.34,37.93,37.62,15.92,0.42,4.41,1
65,4.95,2.02,1271,1603,333,Car,2,409.80,30.63,31.60,30.89,136.03,4.42,36.04,0
66,5.05,2.22,1279,1718,440,Car,1,410.46,23.16,23.59,23.37,352.48,15.10,-1.00,0
67,4.35,1.92,1294,1607,314,Car,2,402.99,31.01,34.92,32.20,14.08,0.42,5.46,1
68,4.55,1.92,1349,1631,283,Car,1,408.35,35.76,37.19,36.23,176.60,4.75,63.21,0
69,9.30,2.50,1356,1766,411,Truck,2,407.68,24.64,25.15,24.86,223.68,9.02,-1.00,0
70,4.95,2.02,1395,1688,294,Car,1,409.99,34.21,35.92,35.00,64.53,1.80,-1.00,0
71,4.24,1.82,1442,1769,328,Car,2,409.34,30.99,31.79,31.31,181.46,5.78,1028.66,0
72,5.05,2.02,1459,1858,400,Car,1,403.30,24.98,25.65,25.29,143.11,5.68,68.42,0
73,5.05,2.02,1492,1726,235,Car,2,410.38,43.31,45.40,43.87,198.52,4.57,22.02,0
74,4.95,2.02,1502,1752,251,Car,2,409.12,40.07,42.87,40.94,24.21,0.60,3.79,1
75,7.28,2.32,1505,1805,301,Car,1,410.52,33.75,34.81,34.24,147.95,4.26,588.12,0
76,4.75,2.02,1541,1834,294,Car,2,403.81,33.48,36.25,34.48,94.95,2.66,13.31,1
77,4.65,2.02,1612,1880,269,Car,2,402.36,37.06,38.63,37.56,67.24,1.77,25.38,0
78,16.88,2.50,1622,2038,417,Truck,1,406.91,24.29,24.63,24.46,141.29,5.75,-1.00,0
79,4.24,1.72,1625,1966,342,Car,1,402.85,28.52,30.82,29.55,119.75,4.19,27.08,0
80,4.75,1.92,1634,1885,252,Car,1,403.15,39.63,40.90,40.18,-1.00,-1.00,-1.00,0
81,4.85,1.92,1649,1905,257,Car,1,402.25,38.85,39.94,39.32,18.34,0.46,-1.00,0
82,4.95,2.02,1793,2056,264,Car,2,409.81,37.86,40.32,38.98,263.63,6.83,503.20,0
83,19.40,2.50,1866,2280,415,Truck,1,407.88,24.42,24.80,24.64,218.35,8.84,435.70,0
84,16.88,2.50,1938,2343,406,Truck,2,406.96,25.00,25.28,25.13,-1.00,-1.00,-1.00,0
85,14.45,2.50,1984,2405,422,Truck,2,408.35,23.94,24.71,24.26,33.07,1.38,-1.00,0
86,7.28,2.32,2005,2308,304,Car,1,399.44,32.65,33.29,32.97,39.13,1.18,4.66,1
87,16.98,2.50,2051,2480,430,Truck,1,407.76,23.60,24.12,23.77,43.27,1.79,-1.00,0
88,3.84,1.92,2067,2398,332,Car,2,410.97,30.88,31.18,31.05,-1.00,-1.00,-1.00,0
89,5.15,2.02,2129,2411,283,Car,1,401.98,35.31,36.12,35.65,140.16,3.96,66.33,0
90,19.40,2.50,2131,2537,407,Truck,1,407.80,24.96,25.39,25.12,-1.00,-1.00,-1.00,0
91,4.04,1.92,2132,2489,358,Car,1,404.49,25.66,32.18,28.34,12.66,0.44,3.01,1
92,7.78,2.50,2140,2537,398,Truck,2,397.37,24.78,25.25,25.03,135.88,5.43,116.78,0
93,4.55,2.02,2178,2466,289,Car,1,402.15,32.39,37.06,34.92,41.05,1.20,6.12,1
94,4.04,1.82,2184,2616,433,Car,1,408.99,22.28,24.63,23.68,41.65,1.76,-1.00,0
95,4.95,2.02,2199,2553,355,Car,1,409.71,24.68,32.48,28.95,11.15,0.44,11.34,1
96,12.63,2.50,2267,2683,417,Truck,1,392.20,23.37,23.80,23.58,73.16,3.07,-1.00,0
97,4.75,2.02,2285,2564,280,Car,1,411.38,35.90,37.22,36.87,97.83,2.64,11.61,0
98,14.86,2.50,2304,2738,435,Truck,1,410.68,23.47,23.94,23.67,19.60,0.82,84.42,0
99,4.55,1.92,2309,2747,439,Car,1,410.77,23.23,24.01,23.45,118.14,4.96,103.82,0
100,17.08,2.50,2372,2776,405,Truck,2,409.22,25.12,25.68,25.34,213.34,8.43,397.86,0
101,16.98,2.50,2400,2814,415,Truck,1,387.46,23.24,23.92,23.42,73.32,3.06,355.80,0
102,7.18,2.50,2401,2836,436,Truck,2,408.32,23.14,23.66,23.47,22.15,0.95,-1.00,0
103,17.58,2.50,2448,2890,443,Truck,1,408.59,22.96,23.29,23.12,27.62,1.19,-1.00,0
104,16.98,2.50,2457,2902,446,Truck,2,408.06,22.36,23.45,22.94,34.38,1.52,601.30,0
105,17.08,2.50,2513,2958,446,Truck,1,407.29,22.39,24.24,22.90,38.84,1.67,32.48,0
106,5.05,2.02,2531,2788,258,Car,1,401.53,37.32,39.88,39.09,352.19,8.86,91.29,0
107,14.55,2.50,2542,2951,410,Truck,2,407.99,24.75,25.09,24.95,34.97,1.39,16.88,0
108,5.05,2.02,2596,2897,302,Car,2,411.74,33.86,34.98,34.22,-1.00,-1.00,-1.00,0
109,4.65,2.02,2618,2891,274,Car,2,411.38,37.23,38.12,37.70,-1.00,-1.00,-1.00,0
110,7.78,2.50,2631,2977,347,Truck,1,396.35,27.87,28.98,28.65,25.63,0.91,4.89,1
111,16.88,2.50,2648,3043,396,Truck,2,409.21,25.69,26.09,25.91,78.28,3.01,72.85,0
112,5.66,2.32,2731,3081,351,Car,1,410.14,28.64,30.90,29.30,103.13,3.57,23.90,0
113,6.16,2.43,2762,3057,296,Car,1,409.85,34.14,35.97,34.76,114.38,3.34,20.80,0
114,5.36,2.02,2771,3128,358,Car,1,408.84,28.20,29.17,28.64,42.46,1.46,-1.00,0
115,4.45,1.92,2784,3121,338,Car,2,410.50,30.17,31.09,30.47,244.19,8.08,-1.00,1
116,16.88,2.50,2784,3239,456,Truck,2,408.43,22.24,22.77,22.45,13.72,0.60,-1.00,0
117,5.05,1.92,2797,3141,345,Car,1,409.92,29.09,30.75,29.81,43.70,1.42,-1.00,0
118,13.34,2.50,2799,3184,386,Truck,2,390.57,25.16,25.54,25.38,16.54,0.65,-1.00,1
119,16.98,2.50,2849,3290,442,Truck,2,408.22,22.50,23.49,23.15,29.23,1.28,32.22,0
120,16.88,2.50,2892,3303,412,Truck,2,387.39,22.19,24.04,23.57,15.96,0.69,15.83,0
121,4.85,2.02,2920,3247,328,Car,1,410.59,30.82,32.14,31.40,125.05,4.03,45.80,2
122,17.08,2.50,2929,3354,426,Truck,1,407.87,23.80,24.18,24.00,21.05,0.87,-1.00,0
123,7.28,2.32,2948,3220,273,Car,1,399.77,35.96,37.53,36.77,17.20,0.47,3.49,1
124,16.98,2.50,2953,3390,438,Truck,1,408.26,22.78,23.61,23.36,6.72,0.29,-1.00,1
125,5.36,2.12,2965,3341,377,Car,1,410.98,22.26,32.05,27.33,8.18,0.36,-1.00,1
126,4.80,1.97,2980,3244,265,Car,2,410.88,38.54,39.53,38.93,-1.00,-1.00,-1.00,0
127,4.95,1.92,2982,3270,289,Car,2,409.27,34.26,37.20,35.55,21.64,0.62,14.04,1
128,10.81,2.50,3018,3428,411,Truck,1,407.70,23.78,25.24,24.86,10.35,0.41,63.81,0
129,4.24,1.92,3031,3372,342,Car,1,409.89,29.58,30.58,30.06,26.56,0.88,3.99,1
130,5.15,2.02,3051,3308,258,Car,2,401.85,38.52,39.44,39.12,77.51,1.98,13.49,1
131,17.18,2.50,3075,3498,424,Truck,1,407.90,23.89,24.46,24.11,32.97,1.37,99.02,0
132,4.85,2.02,3076,3325,250,Car,1,402.18,38.61,43.33,40.41,169.90,4.26,67.37,0
133,4.35,1.82,3092,3345,254,Car,1,409.72,36.96,43.87,40.51,20.82,0.54,85.16,0
134,5.05,2.02,3099,3462,364,Car,1,404.22,25.19,31.59,27.85,9.23,0.34,2.86,1
135,3.94,1.92,3126,3424,299,Car,1,409.60,34.10,34.79,34.38,47.24,1.36,-1.00,0
136,4.55,1.92,3135,3415,281,Car,2,403.49,35.81,36.30,36.05,142.27,3.96,10.35,0
137,4.85,2.02,3136,3400,265,Car,2,402.62,37.97,38.38,38.15,128.31,3.34,-1.00,0
138,8.08,2.02,3139,3513,375,Car,1,410.66,25.13,31.04,27.46,19.27,0.62,2.99,1
139,4.35,1.92,3196,3537,342,Car,1,409.47,28.60,32.40,30.04,45.62,1.41,6.27,1
140,4.65,2.02,3206,3484,279,Car,2,410.08,36.54,37.27,36.89,102.36,2.80,-1.00,0
141,17.18,2.50,3245,3638,394,Truck,1,385.59,24.35,24.73,24.53,42.98,1.74,-1.00,0
142,3.74,1.82,3300,3606,307,Car,2,404.15,32.63,33.57,33.04,233.96,7.00,-1.00,0
143,4.45,1.92,3302,3594,293,Car,1,410.63,33.93,36.42,35.17,122.20,3.47,11.99,1
144,4.85,2.02,3310,3587,278,Car,2,411.29,36.49,38.35,37.15,143.72,3.82,86.87,0
145,5.15,2.22,3322,3630,309,Car,1,410.28,32.57,34.23,33.33,20.92,0.63,-1.00,0
146,4.04,1.82,3357,3712,356,Car,1,408.95,27.03,32.50,28.82,54.78,2.02,13.62,0
147,4.75,1.92,3382,3658,277,Car,1,402.31,35.93,37.46,36.47,44.80,1.21,14.85,0
148,5.15,2.12,3393,3692,300,Car,2,402.45,33.37,33.95,33.66,120.02,3.57,-1.00,0
149,4.75,1.92,3411,3742,332,Car,1,410.03,28.87,33.72,30.98,29.54,1.01,13.60,0
150,4.24,1.92,3453,3691,239,Car,1,402.01,41.10,43.08,42.25,164.50,3.92,25.30,0
151,4.45,1.92,3459,3775,317,Car,1,409.30,31.74,34.03,32.39,106.43,3.12,-1.00,0
152,10.00,2.32,3480,3827,348,Car,2,408.49,29.06,29.60,29.44,224.70,7.73,-1.00,0
153,5.05,2.12,3488,3731,244,Car,1,402.13,41.00,41.67,41.40,55.19,1.34,261.16,0
154,4.55,2.02,3512,3770,259,Car,2,403.91,36.81,39.89,39.15,113.25,2.89,21.27,0
155,4.75,1.92,3530,3850,321,Car,1,410.74,30.07,32.79,32.10,130.01,4.04,39.59,0
156,4.24,1.92,3541,3837,297,Car,1,410.05,33.51,35.79,34.64,79.08,2.33,25.58,1
157,12.43,2.50,3557,3961,405,Truck,1,406.88,24.95,25.52,25.19,33.10,1.30,-1.00,0
158,4.65,2.02,3570,3856,287,Car,1,404.05,34.24,35.56,35.33,28.00,0.81,20.67,1
159,4.65,1.82,3594,3894,301,Car,1,410.55,32.51,35.39,34.23,28.71,0.81,2.85,1
160,4.55,1.82,3622,3881,260,Car,1,409.96,38.40,41.27,39.61,49.01,1.24,12.27,0
161,17.08,2.50,3636,4050,415,Truck,1,407.78,24.40,24.85,24.63,64.09,2.61,-1.00,0
162,4.85,1.92,3641,3901,261,Car,1,410.12,37.44,41.37,39.45,24.08,0.64,202.84,0
163,17.08,2.50,3680,4107,428,Truck,1,406.59,23.64,24.24,23.81,26.08,1.09,-1.00,0
164,4.85,2.02,3732,4070,339,Car,1,403.05,28.36,30.59,29.83,187.72,6.62,-1.00,0
165,19.30,2.50,3737,4178,442,Truck,1,408.33,22.87,23.83,23.16,34.32,1.50,-1.00,0
166,4.75,1.92,3747,4069,323,Car,2,403.79,31.00,32.09,31.37,306.49,9.81,162.92,0
167,4.14,1.82,3756,4077,322,Car,1,402.29,30.82,32.18,31.33,174.36,5.65,-1.00,0
168,4.75,2.02,3774,4057,284,Car,2,410.35,35.92,36.78,36.26,14.46,0.39,-1.00,0
169,4.35,1.92,3790,4035,246,Car,2,403.28,39.68,43.21,41.17,10.37,0.25,2.49,2
170,11.02,2.50,3794,4241,448,Truck,1,407.12,22.52,22.98,22.77,41.62,1.82,-1.00,0
171,4.55,1.82,3810,4108,299,Car,2,408.74,33.39,35.65,34.31,26.43,0.74,-1.00,0
172,5.05,2.02,3837,4148,312,Car,1,410.26,32.63,33.23,32.97,82.10,2.48,42.47,0
173,4.85,1.92,3839,4216,378,Car,1,402.22,25.99,28.00,26.67,118.09,4.27,-1.00,0
174,5.05,2.02,3886,4155,270,Car,2,410.69,37.37,38.99,38.19,67.53,1.73,12.07,0
175,4.85,2.12,3917,4167,251,Car,2,411.38,40.80,42.10,41.16,200.53,4.87,1103.41,0
176,4.85,2.02,3924,4203,280,Car,2,403.26,35.63,36.85,36.15,51.37,1.41,-1.00,0
177,17.08,2.50,3937,4333,397,Truck,1,386.59,23.56,25.80,24.42,90.89,3.78,35.10,0
178,4.14,1.72,3958,4251,294,Car,2,411.01,34.81,35.39,35.09,45.30,1.28,-1.00,0
179,4.04,1.82,3966,4243,278,Car,2,410.79,36.73,38.02,37.10,76.19,2.05,-1.00,0
180,11.02,2.50,4003,4421,419,Truck,2,407.62,24.11,24.73,24.39,305.99,12.59,-1.00,0
181,4.95,2.02,4038,4374,337,Car,1,410.50,28.13,32.78,30.55,172.56,5.68,31.41,0
182,7.68,2.50,4044,4464,421,Truck,2,407.51,23.90,24.93,24.26,31.88,1.30,117.53,0
183,9.80,2.12,4120,4460,341,Car,2,409.63,29.89,30.55,30.13,217.02,7.20,-1.00,0
184,6.16,2.22,4139,4434,296,Car,2,400.79,33.76,34.31,33.99,248.51,7.24,-1.00,0
185,4.45,1.82,4165,4460,296,Car,2,409.85,34.33,36.65,34.75,24.34,0.68,15.15,0
186,5.15,2.02,4180,4478,299,Car,2,409.55,33.62,35.88,34.38,15.10,0.44,-1.00,0
187,16.88,2.50,4181,4593,413,Truck,1,386.08,23.26,23.60,23.44,224.52,9.51,-1.00,0
188,14.25,2.50,4197,4595,399,Truck,2,408.76,25.39,25.87,25.69,77.63,3.01,-1.00,1
189,4.95,1.92,4200,4499,300,Car,2,410.44,33.76,35.06,34.34,19.07,0.56,19.60,0
190,17.08,2.50,4200,4634,435,Truck,2,408.24,23.30,23.89,23.53,12.67,0.53,-1.00,0
191,4.04,1.82,4215,4511,297,Car,2,408.92,33.49,35.83,34.56,11.77,0.34,11.82,0
192,6.16,2.93,4252,4661,410,Truck,2,409.00,24.69,25.68,25.01,51.10,2.05,-1.00,0
193,16.98,2.50,4258,4694,437,Truck,1,386.63,21.69,22.95,22.19,256.44,11.17,-1.00,0
194,16.88,2.50,4259,4708,450,Truck,2,409.11,22.48,23.35,22.79,39.56,1.71,-1.00,0
195,15.46,2.50,4291,4697,407,Truck,2,409.99,24.95,25.64,25.26,19.87,0.78,45.23,0
196,4.65,2.02,4292,4605,314,Car,1,400.18,28.57,35.87,31.97,8.45,0.28,1.44,1
197,18.60,2.50,4310,4757,448,Truck,2,409.51,22.42,23.35,22.91,24.80,1.08,41.11,0
198,4.14,1.72,4327,4783,457,Car,1,410.69,21.85,24.21,22.52,52.01,2.36,37.37,0
199,4.75,1.92,4334,4580,247,Car,1,400.52,39.27,42.74,40.73,-1.00,-1.00,-1.00,0
200,4.14,1.82,4357,4643,287,Car,1,408.65,33.87,37.18,35.73,40.83,1.19,8.17,1
201,4.95,1.92,4380,4664,285,Car,1,402.31,33.99,37.26,35.44,29.22,0.78,7.29,1
202,10.21,2.50,4399,4811,413,Truck,2,393.07,23.05,24.80,23.86,57.13,2.34,29.48,0
203,17.08,2.50,4424,4812,389,Truck,2,386.27,24.73,25.33,24.90,4.69,0.18,2.66,1
204,4.55,1.92,4435,4748,314,Car,2,409.84,32.34,33.32,32.76,299.61,9.13,-1.00,0
205,4.85,2.02,4463,4739,277,Car,1,400.73,35.42,37.60,36.32,25.80,0.71,1.83,1
206,11.42,2.50,4480,4877,398,Truck,2,390.04,24.16,25.07,24.57,53.87,2.19,34.57,0
207,16.98,2.50,4484,4889,406,Truck,2,406.42,24.89,25.50,25.10,39.72,1.57,114.51,0
208,12.03,2.50,4531,4953,423,Truck,2,407.62,23.50,24.56,24.16,40.45,1.72,127.80,0
209,4.04,1.92,4541,4817,277,Car,1,410.61,36.08,38.43,37.21,99.31,2.66,53.76,1
210,4.75,1.92,4552,4836,285,Car,2,409.61,35.73,36.82,36.08,122.03,3.41,32.74,0
211,4.85,1.92,4575,4856,282,Car,1,410.35,34.61,37.32,36.52,98.82,2.71,6.92,0
212,6.47,3.03,4599,5004,406,Truck,2,407.65,24.91,25.40,25.18,45.25,1.78,37.16,0
213,2.93,1.72,4618,4951,334,Car,2,410.72,30.30,31.70,30.85,74.00,2.39,13.63,0
214,4.75,2.02,4643,4880,238,Car,2,408.81,41.95,44.38,43.15,69.94,1.64,10.93,0
215,4.04,1.82,4649,4994,346,Car,2,410.99,29.46,30.47,29.79,35.51,1.19,-1.00,0
216,4.75,1.92,4666,4992,327,Car,1,408.38,30.97,31.98,31.34,128.45,4.14,-1.00,0
217,17.18,2.50,4667,5060,394,Truck,1,386.41,24.24,24.94,24.59,172.17,6.90,-1.00,0
218,5.05,2.02,4715,4995,281,Car,2,409.89,36.30,36.79,36.62,28.20,0.77,3.92,1
219,13.95,2.50,4718,5143,426,Truck,2,407.53,23.59,24.33,23.98,106.58,4.48,-1.00,0
220,4.45,2.02,4730,5008,279,Car,1,402.85,34.88,37.40,36.25,281.11,7.92,-1.00,0
221,17.08,2.50,4732,5136,405,Truck,1,408.59,25.09,25.53,25.30,38.17,1.50,43.07,0
222,7.28,2.50,4752,5072,321,Truck,1,407.92,29.12,34.33,31.89,21.68,0.74,-1.00,0
223,5.05,2.02,4766,5068,303,Car,2,410.26,33.40,34.77,33.98,68.96,1.98,25.47,0
224,17.08,2.50,4802,5183,382,Truck,1,386.54,25.09,25.60,25.37,150.95,6.01,-1.00,0
225,5.05,2.02,4864,5256,393,Car,1,410.03,25.49,26.69,26.16,48.55,1.88,39.61,0
226,16.78,2.50,4867,5298,432,Truck,2,409.71,23.53,23.97,23.78,125.45,5.25,397.39,0
227,4.04,1.72,4919,5217,299,Car,1,409.33,33.96,34.84,34.36,106.88,3.11,11.58,0
228,16.98,2.50,4926,5349,424,Truck,2,407.79,23.93,24.27,24.11,33.75,1.39,63.17,0
229,4.14,1.72,4967,5286,320,Car,2,407.95,31.59,32.62,31.99,265.94,8.25,-1.00,0
230,4.75,1.92,4996,5318,323,Car,2,410.46,31.57,32.24,31.89,32.87,1.03,62.81,0
231,16.88,2.50,5022,5429,408,Truck,2,407.69,24.93,25.41,25.06,63.58,2.53,65.68,0
232,4.35,1.92,5041,5354,314,Car,2,409.75,32.48,33.20,32.74,43.50,1.33,47.89,0
233,4.75,2.02,5062,5321,260,Car,2,408.50,38.94,40.03,39.44,-1.00,-1.00,-1.00,0
234,5.05,2.02,5064,5373,310,Car,2,410.32,32.74,34.15,33.22,19.64,0.60,19.87,0
235,16.88,2.50,5106,5516,411,Truck,2,408.27,24.63,25.79,24.91,66.28,2.63,89.18,0
236,4.55,1.92,5108,5362,255,Car,2,410.50,39.55,41.87,40.43,62.64,1.51,41.72,0
237,4.95,1.92,5165,5472,308,Car,2,411.03,32.81,34.07,33.49,128.98,3.80,135.02,0
238,3.74,1.72,5176,5570,395,Car,2,410.56,25.80,26.68,26.07,52.10,2.01,42.31,0
239,4.35,2.12,5181,5462,282,Car,1,409.48,36.08,37.05,36.45,294.24,8.01,26.17,0
240,4.95,2.02,5195,5455,261,Car,1,410.09,38.23,41.47,39.46,370.62,9.45,68.35,0
241,5.15,2.32,5226,5555,330,Car,1,410.93,30.53,32.06,31.24,43.65,1.36,-1.00,0
242,5.05,2.12,5235,5539,305,Car,1,409.90,33.13,34.37,33.73,75.73,2.20,-1.00,0
243,3.94,1.72,5271,5577,307,Car,1,409.99,32.95,34.02,33.52,44.80,1.35,151.39,0
244,5.56,2.22,5282,5581,300,Truck,2,407.57,33.72,34.64,34.09,144.49,4.23,133.43,0
245,4.75,2.02,5303,5587,285,Car,1,400.70,33.36,37.16,35.30,15.00,0.44,11.66,1
246,4.65,2.02,5359,5598,240,Car,2,400.23,41.30,43.15,41.90,34.22,0.80,4.13,1
247,6.06,2.43,5371,5751,381,Truck,2,409.21,26.60,27.53,26.93,190.35,7.09,171.26,0
248,4.35,1.82,5389,5651,263,Car,2,410.42,38.66,40.43,39.18,47.12,1.21,21.28,0
249,4.55,2.02,5395,5680,286,Car,1,408.80,35.62,36.49,35.88,124.47,3.49,44.35,0
250,4.85,2.02,5474,5724,251,Car,1,408.50,39.21,42.87,40.87,65.42,1.65,14.57,0
251,4.95,2.12,5508,5751,244,Car,1,407.87,40.93,42.78,42.00,38.95,0.94,19.06,1
252,4.45,1.92,5511,5794,284,Car,1,408.82,35.88,36.45,36.13,59.38,1.63,99.77,1
253,4.24,1.82,5525,5813,289,Car,2,411.00,35.14,36.44,35.71,206.74,5.86,-1.00,0
254,4.65,1.92,5553,5817,265,Car,1,408.15,37.47,39.87,38.68,29.75,0.79,14.51,2
255,19.91,2.50,5567,5988,422,Truck,1,406.09,23.99,24.29,24.13,60.49,2.49,-1.00,0
256,17.18,2.50,5590,5969,380,Truck,1,385.60,25.18,25.66,25.44,41.15,1.60,-1.00,0
257,10.51,2.73,5645,6022,378,Car,1,396.16,25.12,27.28,26.29,36.26,1.42,16.76,0
258,8.94,2.50,5674,6019,346,Truck,2,395.17,28.40,29.02,28.65,310.66,10.84,195.17,0
