id,width,height,initialFrame,finalFrame,numFrames,class,drivingDirection,traveledDistance,minXVelocity,maxXVelocity,meanXVelocity,minDHW,minTHW,minTTC,numLaneChanges
117,5.15,2.02,1120,1488,369,Car,2,408.75,26.53,29.81,27.78,25.57,0.96,25.85,0
118,4.75,2.12,1125,1520,396,Car,2,409.78,24.15,27.55,25.93,41.04,1.50,57.37,0
119,4.35,1.92,1136,1421,286,Car,1,387.02,32.84,34.65,33.95,34.24,1.04,33.49,2
120,5.66,2.02,1152,1397,246,Car,1,407.33,39.27,42.84,41.59,13.96,0.35,2.89,0
121,15.26,2.50,1165,1540,376,Truck,1,373.98,23.84,26.41,24.95,22.98,0.87,-1.00,1
122,20.01,2.50,1183,1617,435,Truck,1,406.21,22.23,23.67,23.41,16.21,0.68,-1.00,0
123,18.70,2.50,1194,1610,417,Truck,2,388.46,20.05,24.84,23.37,87.60,3.61,61.71,0
124,4.65,2.12,1204,1492,289,Car,1,386.96,32.12,34.28,33.59,79.94,2.35,-1.00,1
125,4.24,1.92,1217,1527,311,Car,1,399.26,31.53,33.41,32.22,10.16,0.30,-1.00,0
126,4.14,1.92,1240,1620,381,Car,1,384.19,18.09,30.85,25.27,12.07,0.39,1.44,2
127,5.86,2.63,1271,1553,283,Car,1,385.50,33.85,34.78,34.20,46.45,1.35,15.94,0
128,4.55,1.92,1295,1591,297,Car,1,406.95,32.71,38.45,34.39,15.86,0.46,6.31,0
129,4.75,2.12,1324,1596,273,Car,1,384.75,34.10,37.83,35.39,24.23,0.71,14.94,0
130,3.94,1.92,1329,1671,343,Car,1,403.13,28.77,30.60,29.48,55.58,1.90,28.24,0
131,4.35,2.02,1343,1635,293,Car,1,409.14,33.78,36.61,35.06,26.91,0.73,39.08,0
132,4.55,2.02,1356,1704,349,Car,1,407.30,28.42,30.48,29.25,22.55,0.77,40.10,0
133,9.10,2.50,1364,1783,420,Truck,1,407.77,23.43,25.64,24.34,104.93,4.15,80.68,0
134,4.35,1.92,1367,1646,280,Car,1,387.82,33.12,36.61,34.77,25.96,0.76,37.06,0
135,4.45,2.02,1396,1689,294,Car,1,408.04,32.00,36.48,34.84,31.07,0.92,29.37,0
136,4.75,2.02,1401,1659,259,Car,2,409.38,38.29,40.14,39.69,269.41,6.78,27.16,0
137,4.65,2.02,1407,1703,297,Car,2,383.72,31.74,33.32,32.40,233.65,7.21,45.86,0
138,4.65,1.92,1451,1745,295,Car,1,405.57,34.22,35.16,34.50,71.48,2.05,31.23,0
139,6.57,2.32,1454,1749,296,Car,2,376.23,30.45,34.15,31.93,44.84,1.47,-1.00,0
140,7.38,2.53,1464,1754,291,Car,2,409.21,33.53,37.24,35.30,88.68,2.64,-1.00,0
141,4.75,1.92,1466,1761,296,Car,1,408.14,34.41,35.09,34.60,17.86,0.51,44.23,0
142,4.04,2.50,1476,1870,395,Truck,1,386.40,23.10,26.66,24.53,98.12,4.02,59.89,0
143,4.04,2.02,1492,1854,363,Car,2,411.84,26.63,30.31,28.44,78.39,2.94,-1.00,0
144,5.26,2.12,1496,1774,279,Car,1,385.80,33.80,35.49,34.70,31.35,0.90,33.33,0
145,4.85,1.92,1504,1797,294,Car,2,411.79,32.62,36.68,35.16,51.73,1.56,-1.00,0
146,11.93,3.03,1512,1936,425,Car,2,384.93,21.93,23.88,22.73,253.24,11.46,-1.00,0
147,4.45,2.02,1514,1860,347,Car,1,387.71,26.21,28.62,28.03,187.22,6.67,2575.59,0
148,4.55,2.32,1519,1954,436,Car,1,409.01,22.24,24.93,23.51,42.44,1.70,510.72,0
149,4.95,2.07,1529,1825,297,Car,2,410.79,31.75,36.45,34.71,26.62,0.84,-1.00,0
150,4.55,2.12,1533,1826,294,Car,1,412.17,33.71,36.95,35.19,41.28,1.20,33.28,0
151,4.35,1.92,1538,1876,339,Car,1,388.02,27.50,31.66,28.72,22.44,0.77,10.03,1
152,5.15,2.02,1558,1846,289,Car,1,408.72,34.55,36.83,35.49,25.12,0.72,27.05,0
153,4.24,2.02,1564,1917,354,Car,2,390.09,26.43,28.67,27.61,51.91,1.94,-1.00,0
154,4.14,1.92,1573,1864,292,Car,1,409.34,34.20,36.20,35.17,18.68,0.52,137.44,0
155,3.84,1.82,1573,1913,341,Car,2,411.44,27.45,33.01,30.25,19.30,0.65,8.79,1
156,4.85,2.53,1580,1936,357,Car,1,407.27,28.10,29.34,28.61,32.29,1.12,22.58,0
157,4.24,2.02,1608,1974,367,Car,1,409.22,26.81,29.40,27.97,31.25,1.07,111.59,0
158,3.54,1.72,1624,1968,345,Car,2,410.92,27.65,31.86,29.86,53.63,1.92,23.47,0
159,4.85,2.02,1634,1926,293,Car,1,408.11,30.61,36.73,34.96,37.71,1.15,8.22,0
160,4.75,1.92,1648,2018,371,Car,2,409.81,24.32,29.67,27.69,21.45,0.88,17.73,1
161,4.55,1.97,1655,1948,294,Car,1,408.95,32.67,35.84,34.91,23.63,0.71,8.95,0
162,3.84,1.92,1660,2016,357,Car,1,407.02,27.61,29.57,28.58,40.92,1.47,37.64,0
163,16.47,2.50,1673,2106,434,Truck,2,382.68,20.71,23.31,22.10,16.93,0.77,-1.00,0
164,6.97,2.43,1700,2049,350,Car,2,379.13,25.78,29.27,27.14,20.68,0.78,15.48,1
165,3.64,1.92,1712,2060,349,Car,1,409.52,26.98,31.76,29.43,53.87,1.76,18.16,1
166,4.95,2.12,1722,2018,297,Car,1,408.86,32.26,35.49,34.55,87.21,2.54,87.38,0
167,4.65,2.02,1728,2010,283,Car,2,411.30,35.26,38.07,36.48,140.82,3.83,32.35,0
168,16.37,2.50,1731,2148,418,Truck,1,406.54,22.93,25.51,24.38,20.85,0.82,89.90,0
169,4.45,2.02,1742,2037,296,Car,1,406.08,32.03,35.45,34.42,19.83,0.58,48.13,0
170,4.45,2.02,1752,2031,280,Car,2,410.89,35.91,38.22,36.84,27.13,0.71,50.11,0
171,4.75,1.92,1766,2091,326,Car,2,394.07,29.90,31.44,30.27,37.68,1.24,13.27,0
172,4.50,2.02,1777,2065,289,Car,1,387.64,31.34,35.03,33.66,48.37,1.38,17.12,1
173,4.45,1.82,1784,2071,288,Car,2,411.37,34.01,37.34,35.85,42.05,1.23,-1.00,0
174,16.47,2.50,1794,2194,401,Truck,2,379.99,22.43,25.07,23.76,71.13,2.92,63.74,0
175,4.04,1.92,1795,2119,325,Car,1,388.36,28.67,31.20,29.95,35.49,1.16,60.42,0
176,16.37,2.50,1798,2208,411,Truck,1,405.08,22.26,25.76,24.71,39.61,1.65,32.58,0
177,5.05,2.02,1809,2074,266,Car,1,406.91,36.41,39.50,38.40,25.37,0.65,6.20,0
178,4.75,2.02,1834,2103,270,Car,2,410.59,37.55,38.88,38.18,44.32,1.16,16.88,0
179,3.54,1.82,1837,2154,318,Car,2,384.15,27.31,31.82,30.26,69.57,2.27,40.67,0
180,4.04,1.92,1838,2167,330,Car,1,407.88,29.11,32.68,31.01,32.11,1.08,22.51,0
181,4.95,2.02,1871,2129,259,Car,2,408.84,38.78,40.64,39.64,36.70,0.94,18.41,0
182,16.47,2.50,1876,2309,434,Truck,1,405.54,22.22,24.42,23.42,64.54,2.65,138.09,0
183,16.57,2.50,1878,2280,403,Truck,2,375.93,22.68,24.65,23.39,56.63,2.46,-1.00,0
184,4.75,2.02,1886,2143,258,Car,2,410.33,38.81,40.43,39.93,16.77,0.43,16.55,0
185,4.55,2.02,1890,2119,230,Car,1,405.79,40.76,46.66,44.31,70.36,1.66,12.00,0
186,4.45,2.12,1891,2185,295,Car,2,381.81,30.39,34.18,32.47,32.42,0.96,5.05,0
187,4.14,2.02,1893,2217,325,Car,2,411.30,28.53,33.59,31.73,26.80,0.94,-1.00,0
188,4.75,1.92,1906,2183,278,Car,1,387.62,33.51,37.25,35.01,37.62,1.12,8.50,0
189,4.04,1.92,1999,2353,355,Car,1,408.59,27.28,29.75,28.87,131.71,4.42,-1.00,0
190,5.46,2.53,2013,2269,257,Car,2,367.25,34.56,37.73,35.92,72.11,1.96,22.76,0
191,16.62,2.50,2014,2488,475,Truck,2,389.07,19.73,20.63,20.52,120.36,6.03,-1.00,0
192,4.24,2.02,2015,2308,294,Car,1,409.42,33.63,36.83,34.96,227.98,6.19,-1.00,0
193,4.24,1.97,2020,2341,322,Car,2,390.45,27.86,32.75,30.38,29.74,1.06,-1.00,0
194,5.26,2.43,2032,2378,347,Car,1,409.20,27.51,31.27,29.58,21.02,0.75,18.13,0
195,4.95,2.02,2034,2322,289,Car,1,385.60,31.72,34.65,33.48,20.90,0.60,-1.00,0
196,4.65,1.92,2086,2349,264,Car,1,385.69,33.06,38.19,36.68,30.42,0.84,4.08,1
197,19.30,2.50,2099,2517,419,Truck,2,352.94,20.22,21.77,21.11,27.72,1.33,25.77,0
198,3.44,1.92,2112,2455,344,Car,1,409.85,27.02,31.42,29.87,161.44,5.45,21.85,0
199,4.65,1.92,2172,2479,308,Car,2,377.10,30.17,31.44,30.73,158.66,5.17,2156.93,0
200,4.95,2.12,2178,2629,452,Car,1,388.02,15.83,28.91,21.52,7.20,0.29,19.17,2
201,4.14,1.92,2201,2543,343,Car,2,410.13,28.51,30.78,29.97,64.51,2.25,-1.00,0
202,4.95,2.12,2220,2473,254,Car,1,384.63,36.20,39.99,38.03,157.38,4.20,15.76,0
203,16.57,2.50,2228,2646,419,Truck,1,404.51,23.63,24.57,24.20,73.44,3.04,-1.00,2
204,16.47,2.50,2271,2680,410,Truck,2,379.28,22.08,24.40,23.20,116.03,4.96,36.85,0
205,3.94,1.92,2274,2623,350,Car,2,411.34,27.39,31.31,29.46,82.13,2.95,-1.00,0
206,5.96,2.53,2307,2572,266,Car,1,386.01,35.66,37.96,36.43,43.85,1.17,3.34,2
207,4.65,2.02,2323,2651,329,Car,2,383.57,27.62,30.74,29.25,23.39,0.84,-1.00,0
208,16.57,2.50,2341,2764,424,Truck,1,390.56,22.45,24.26,23.09,70.71,3.05,52.45,0
209,4.75,2.22,2344,2697,354,Car,1,407.86,27.48,30.68,28.90,48.19,1.65,12.35,0
210,13.64,2.50,2362,2758,397,Truck,1,377.65,23.35,24.46,23.85,10.30,0.42,5.89,1
211,3.84,2.12,2372,2720,349,Car,1,407.45,27.30,31.74,29.28,21.57,0.77,24.17,0
212,11.93,2.50,2374,2812,439,Truck,2,382.41,21.48,22.35,21.85,83.40,3.85,-1.00,0
213,4.55,1.92,2374,2845,472,Car,2,410.42,21.15,22.07,21.79,21.64,0.99,80.96,0
214,3.64,1.82,2404,2738,335,Car,1,408.43,27.92,32.67,30.58,16.48,0.58,10.58,0
215,4.75,2.02,2430,2717,288,Car,1,405.91,33.75,36.90,35.37,174.24,4.77,216.38,0
216,4.85,1.92,2449,2716,268,Car,2,410.46,36.08,40.76,38.45,-1.00,-1.00,-1.00,0
217,4.24,1.82,2481,2776,296,Car,2,377.43,31.33,33.00,32.02,157.47,4.92,67.76,0
218,4.85,2.02,2483,2759,277,Car,2,401.16,35.99,37.60,36.35,43.66,1.21,-1.00,0
219,4.95,2.22,2497,2809,313,Car,2,388.64,30.22,31.75,31.11,26.29,0.86,-1.00,0
220,4.45,2.02,2503,2919,417,Car,2,409.93,23.23,25.94,24.64,71.91,2.77,18.65,0
221,9.70,2.50,2517,2967,451,Truck,1,379.56,19.97,22.76,21.10,137.35,6.03,-1.00,0
222,3.64,2.02,2531,2837,307,Car,1,388.13,30.04,33.27,31.72,83.25,2.68,12.19,0
223,4.75,2.02,2535,2795,261,Car,2,403.72,36.32,42.24,38.84,53.86,1.31,16.39,0
224,4.95,2.32,2535,2836,302,Car,2,379.27,30.57,32.54,31.54,30.06,0.92,30.10,0
225,3.74,1.82,2545,2863,319,Car,2,395.34,30.33,32.47,31.04,22.62,0.73,44.41,0
226,4.75,2.02,2570,2794,225,Car,1,401.90,40.86,48.29,44.88,124.82,2.87,12.79,0
227,4.35,2.02,2570,2854,285,Car,2,409.82,33.39,38.29,36.09,45.95,1.37,-1.00,0
228,4.45,1.92,2580,2900,321,Car,1,405.13,29.30,33.93,31.66,50.72,1.63,49.70,0
229,4.24,1.92,2604,2899,296,Car,2,408.39,33.45,36.65,34.63,39.73,1.18,-1.00,0
230,4.75,2.12,2608,2901,294,Car,2,378.71,31.56,33.09,32.33,45.90,1.39,33.29,0
231,4.55,2.12,2624,2869,246,Car,1,406.22,39.38,43.11,41.48,102.32,2.37,1318.93,0
232,4.75,2.12,2624,2930,307,Car,1,407.70,31.67,36.27,33.32,33.69,1.05,12.69,0
233,11.82,2.50,2638,3066,429,Truck,1,405.52,21.93,25.39,23.69,50.32,2.22,16.46,0
234,4.95,2.12,2674,2984,311,Car,1,406.56,31.75,34.35,32.80,64.66,1.93,124.71,0
235,3.54,1.82,2681,2930,250,Car,1,407.15,38.90,42.35,40.90,93.05,2.24,186.46,0
236,7.18,2.43,2715,2999,285,Car,2,371.31,31.78,33.84,32.73,120.76,3.72,4297.19,0
237,4.45,2.02,2735,2990,256,Car,1,408.72,38.45,43.50,40.11,86.27,2.02,55.36,0
238,4.75,2.12,2806,3092,287,Car,2,375.81,31.50,34.52,32.88,117.55,3.68,-1.00,0
239,4.95,2.02,2812,3085,274,Car,2,409.48,35.20,40.03,37.53,279.89,7.64,2079.34,0
240,4.14,1.82,2812,3149,338,Car,2,408.25,28.32,32.51,30.28,35.46,1.25,-1.00,0
241,6.16,2.53,2828,3158,331,Car,1,407.62,29.73,31.84,30.89,7.44,0.24,-1.00,0
242,4.65,2.02,2845,3100,256,Car,1,405.21,37.72,41.65,39.74,165.81,4.18,81.80,0
243,4.65,2.12,2851,3126,276,Car,1,406.04,35.12,38.15,36.93,15.42,0.42,3.28,2
244,3.94,1.82,2861,3179,319,Car,1,407.54,30.75,33.15,32.07,11.77,0.35,14.12,1
245,4.45,1.92,2867,3243,377,Car,1,407.19,26.23,27.47,27.09,15.96,0.59,36.67,2
246,4.85,2.02,2870,3157,288,Car,2,374.86,30.17,36.96,32.66,14.20,0.39,3.47,0
247,20.21,2.50,2876,3343,468,Truck,1,379.54,16.18,22.86,20.33,18.70,0.96,-1.00,1
248,16.57,2.50,2888,3383,496,Truck,2,383.62,18.73,20.13,19.38,335.52,17.70,-1.00,0
249,4.75,2.02,2913,3201,289,Car,2,376.03,30.90,34.01,32.67,40.89,1.24,195.77,0
250,4.35,2.12,2924,3206,283,Car,1,407.44,34.79,39.15,36.16,17.66,0.50,11.34,0
251,3.84,1.92,2934,3178,245,Car,1,338.98,33.27,36.91,34.74,68.39,1.85,-1.00,1
252,3.94,1.92,2968,3251,284,Car,1,384.56,32.88,35.41,33.98,91.27,2.61,12.11,0
253,4.55,1.92,2973,3449,477,Car,2,410.12,20.18,24.26,21.55,57.91,2.47,17.69,0
254,4.85,2.02,2993,3319,327,Car,2,402.42,28.79,32.91,30.87,149.17,4.87,-1.00,1
255,4.75,2.02,3002,3284,283,Car,1,385.05,33.20,35.92,34.15,39.61,1.19,43.10,0
256,4.35,1.92,3012,3323,312,Car,2,410.51,31.18,36.20,33.01,9.16,0.28,6.22,0
257,4.75,2.12,3018,3279,262,Car,1,407.88,38.32,39.83,39.10,108.93,2.75,24.23,0
258,16.67,2.50,3028,3399,372,Truck,2,356.92,22.30,25.18,24.06,21.18,0.90,-1.00,0
259,4.55,2.12,3076,3389,314,Car,1,387.88,30.51,32.34,31.00,103.29,3.19,-1.00,0
260,16.67,2.50,3076,3493,418,Truck,2,377.84,21.85,23.73,22.66,17.94,0.80,10.28,0
261,4.75,2.02,3086,3360,275,Car,2,409.79,36.87,37.96,37.41,50.67,1.37,12.99,0
