id,width,height,initialFrame,finalFrame,numFrames,class,drivingDirection,traveledDistance,minXVelocity,maxXVelocity,meanXVelocity,minDHW,minTHW,minTTC,numLaneChanges
65,17.48,2.50,529,956,428,Truck,1,408.90,22.94,25.20,23.95,54.53,2.37,98.43,0
66,5.05,2.02,544,838,295,Car,2,410.84,32.87,37.31,34.96,156.29,4.71,-1.00,0
67,4.85,2.02,548,852,305,Car,1,403.28,31.18,35.46,33.18,97.94,2.85,27.87,0
68,5.46,2.02,554,964,411,Car,2,410.48,23.67,26.82,25.05,141.28,5.86,-1.00,0
69,4.65,1.82,561,877,317,Car,2,410.62,29.75,33.67,32.49,28.92,0.86,24.88,0
70,5.00,1.92,581,896,316,Car,2,410.58,28.56,34.72,32.60,15.09,0.51,2.69,1
71,17.18,2.50,592,991,400,Truck,1,387.77,23.51,25.64,24.31,36.92,1.56,51.28,0
72,4.65,1.92,602,907,306,Car,1,412.13,31.31,37.45,33.80,56.76,1.78,27.81,0
73,4.85,1.92,634,917,284,Car,1,404.26,33.89,37.77,35.73,21.93,0.63,8.24,1
74,4.50,1.92,658,958,301,Car,1,410.48,32.69,35.75,34.23,30.78,0.86,37.13,0
75,14.05,2.50,660,1052,393,Truck,2,389.76,23.40,26.44,24.87,85.11,3.63,-1.00,0
76,5.36,2.02,663,937,275,Car,1,402.87,34.31,39.06,36.77,23.13,0.67,20.48,0
77,3.94,1.92,669,986,318,Car,2,409.54,30.74,34.73,32.32,100.88,3.28,-1.00,0
78,6.37,2.32,682,992,311,Car,1,410.51,31.63,34.90,33.11,27.55,0.79,-1.00,0
79,4.35,1.72,697,985,289,Car,1,411.45,33.78,37.78,35.73,48.67,1.29,807.65,0
80,3.64,1.72,698,1111,414,Car,2,409.74,23.62,25.99,24.81,33.60,1.37,687.80,0
81,4.65,2.02,723,1003,281,Car,2,409.96,34.30,38.76,36.63,238.97,6.73,-1.00,0
82,3.94,1.92,726,1033,308,Car,2,409.08,31.64,34.88,33.33,59.03,1.75,46.67,0
83,4.75,1.92,728,1042,315,Car,1,410.64,31.00,34.79,32.71,57.15,1.68,122.04,0
84,4.55,1.92,731,1018,288,Car,1,404.08,32.75,38.03,35.22,44.01,1.20,80.66,0
85,5.26,2.12,745,1073,329,Car,1,410.66,29.60,32.61,31.31,23.13,0.71,14.24,1
86,4.04,1.82,748,1033,286,Car,2,410.34,33.85,37.76,36.02,30.47,0.90,-1.00,0
87,4.95,2.02,763,1089,327,Car,2,405.91,28.76,32.23,31.11,38.38,1.33,-1.00,0
88,5.05,2.02,768,1063,296,Car,2,409.78,33.72,36.85,34.74,20.64,0.60,-1.00,0
89,5.26,1.92,775,1083,309,Car,2,409.02,31.09,36.07,33.22,7.31,0.23,6.36,1
90,4.65,1.82,805,1131,327,Car,2,409.79,29.39,33.30,31.44,49.57,1.56,59.76,0
91,3.03,1.72,817,1120,304,Car,1,410.54,32.42,35.41,33.89,58.64,1.78,18.00,0
92,4.95,2.12,829,1119,291,Car,2,409.96,34.23,36.23,35.36,46.99,1.30,19.51,0
93,4.14,1.72,838,1140,303,Car,1,403.76,31.98,35.62,33.44,174.54,5.27,18.61,0
94,7.07,2.50,844,1156,313,Truck,2,406.96,30.96,34.97,32.63,28.90,0.84,25.89,0
95,5.26,2.12,857,1135,279,Car,1,409.18,33.43,38.07,36.81,155.32,4.17,34.67,0
96,4.95,2.02,859,1136,278,Car,2,409.90,35.75,38.52,37.02,18.70,0.51,9.10,0
97,4.75,2.02,862,1173,312,Car,2,409.66,32.24,33.91,32.95,15.56,0.47,13.99,0
98,4.95,2.12,864,1168,305,Car,1,409.46,32.96,34.74,33.69,57.97,1.71,85.19,0
99,4.85,1.92,899,1203,305,Car,2,407.82,32.07,34.84,33.55,37.12,1.08,32.86,0
100,6.37,2.32,899,1218,320,Car,1,411.31,30.34,34.38,32.25,44.67,1.30,-1.00,0
101,5.05,1.92,917,1213,297,Car,1,409.63,32.40,37.01,34.61,84.84,2.29,-1.00,0
102,5.26,2.02,926,1231,306,Car,2,410.01,31.81,35.26,33.63,161.16,4.73,20.00,0
103,4.65,1.82,928,1181,254,Car,2,408.76,39.99,41.09,40.43,70.75,1.74,14.37,0
104,4.45,1.82,940,1258,319,Car,1,410.45,30.81,34.64,32.28,45.02,1.45,59.80,0
105,3.94,1.82,946,1231,286,Car,1,409.51,33.01,38.66,35.93,20.62,0.62,14.81,0
106,5.56,2.22,994,1286,293,Car,1,411.70,33.88,36.85,35.27,68.32,1.89,54.68,0
107,11.22,2.32,1014,1389,376,Car,1,411.54,25.06,30.25,27.45,90.42,2.99,-1.00,1
108,15.06,2.50,1022,1472,451,Truck,1,408.05,21.35,23.91,22.68,14.28,0.61,-1.00,0
109,4.65,1.92,1027,1329,303,Car,1,411.32,32.99,35.43,34.07,43.26,1.22,-1.00,0
110,3.94,1.72,1057,1423,367,Car,1,405.15,25.78,29.06,27.69,47.06,1.62,396.44,1
111,5.15,2.02,1061,1365,305,Car,1,411.20,33.34,35.08,33.83,42.88,1.22,43.07,0
112,4.95,2.02,1074,1380,307,Car,1,401.41,32.33,34.43,32.81,11.31,0.33,-1.00,0
113,4.24,1.82,1079,1395,317,Car,2,408.56,30.41,34.66,32.34,195.66,6.43,-1.00,0
114,11.32,2.50,1096,1545,450,Truck,1,408.21,21.48,23.92,22.73,51.26,2.33,89.08,0
115,4.24,1.82,1099,1423,325,Car,1,411.01,30.98,34.52,31.72,30.10,0.90,39.64,0
116,4.65,1.82,1103,1442,340,Car,1,411.25,27.99,34.17,30.35,13.15,0.46,5.12,0
117,4.24,1.82,1132,1443,312,Car,2,402.45,31.44,35.45,32.37,307.21,9.54,-1.00,0
118,4.45,1.82,1149,1468,320,Car,1,410.69,31.69,33.47,32.19,53.59,1.69,36.78,0
119,4.04,1.82,1152,1456,305,Car,2,402.56,32.11,35.47,33.12,12.62,0.39,10.33,0
120,5.05,1.92,1157,1487,331,Car,1,410.88,29.33,33.99,31.14,48.74,1.65,23.08,0
121,12.73,2.50,1159,1568,410,Truck,1,409.40,23.62,26.49,25.03,15.06,0.60,9.27,1
122,5.96,2.43,1175,1485,311,Car,1,409.71,31.88,36.05,33.06,15.29,0.48,10.33,0
123,9.50,2.50,1177,1591,415,Truck,2,408.30,23.21,26.45,24.67,110.47,4.75,-1.00,0
124,4.75,2.02,1183,1510,328,Car,1,410.47,29.45,33.32,31.39,22.57,0.76,29.81,0
125,5.26,1.92,1192,1503,312,Car,1,410.33,31.40,36.79,33.00,15.64,0.46,12.91,0
126,4.24,1.72,1247,1565,319,Car,1,410.35,30.77,33.76,32.28,33.44,1.04,4.44,1
127,5.26,1.92,1279,1598,320,Car,2,410.45,30.61,33.43,32.18,169.05,5.29,-1.00,1
128,17.48,2.50,1286,1688,403,Truck,2,408.01,23.79,27.29,25.38,21.05,0.85,-1.00,0
129,17.38,2.50,1293,1723,431,Truck,2,407.79,22.37,25.27,23.71,90.92,4.06,-1.00,0
130,4.55,1.92,1304,1626,323,Car,1,409.13,28.20,34.70,31.78,62.11,1.91,11.41,0
131,5.05,1.92,1305,1607,303,Car,1,411.09,32.08,36.19,34.04,48.74,1.50,26.69,0
132,5.76,1.92,1351,1633,283,Car,1,410.36,32.86,38.28,36.40,28.89,0.85,10.72,0
133,17.48,2.50,1351,1814,464,Truck,2,408.64,20.31,24.71,22.07,27.65,1.15,18.97,0
134,5.46,1.92,1375,1670,296,Car,1,410.56,33.15,35.85,34.81,30.97,0.86,9.72,1
135,4.95,2.22,1377,1773,397,Car,1,402.37,24.27,27.08,25.41,31.06,1.19,-1.00,0
136,4.85,1.82,1388,1781,394,Car,1,402.85,24.31,27.73,25.64,230.45,8.31,49.31,0
137,4.85,1.92,1403,1798,396,Car,1,404.58,24.20,29.46,25.62,17.99,0.70,9.49,0
138,5.05,2.02,1418,1712,295,Car,1,412.12,33.72,36.32,35.07,56.81,1.57,65.84,0
139,4.85,1.92,1424,1709,286,Car,2,409.84,34.12,37.57,35.96,-1.00,-1.00,-1.00,0
140,5.76,2.02,1438,1736,299,Car,2,401.06,31.74,35.91,33.66,41.03,1.16,8.99,1
141,5.36,2.12,1453,1762,310,Car,2,408.74,31.03,35.91,33.08,19.27,0.61,6.48,2
142,3.94,1.82,1453,1833,381,Car,1,410.48,24.18,29.69,27.01,40.15,1.60,21.78,0
143,3.84,1.82,1481,1802,322,Car,2,409.50,30.31,34.52,31.91,31.59,1.04,-1.00,0
144,4.55,1.92,1484,1824,341,Car,1,403.22,28.47,31.88,29.66,26.58,0.90,5.66,0
145,17.38,2.50,1501,1877,377,Truck,1,388.14,24.41,27.27,25.82,37.40,1.37,83.55,0
146,4.45,1.82,1507,1820,314,Car,1,410.94,31.11,34.55,32.83,122.17,3.54,-1.00,0
147,3.64,1.72,1516,1863,348,Car,1,410.81,28.01,31.83,29.61,30.98,1.07,31.85,0
148,4.95,1.92,1525,1830,306,Car,2,410.49,32.20,36.03,33.71,35.56,1.00,22.62,0
149,5.05,2.12,1528,1852,325,Car,1,409.55,30.01,33.32,31.61,22.96,0.69,-1.00,0
150,5.15,1.92,1534,1830,297,Car,2,409.91,32.79,37.04,34.64,92.56,2.62,-1.00,0
151,4.65,1.92,1547,1848,302,Car,2,411.00,32.51,36.26,34.16,20.88,0.58,42.43,0
152,4.75,1.92,1580,1883,304,Car,1,409.72,30.23,38.35,33.81,32.80,1.07,11.39,0
153,4.55,1.82,1590,1912,323,Car,1,410.78,28.84,34.73,31.90,52.15,1.78,15.94,0
154,4.45,1.92,1592,1887,296,Car,2,411.13,33.14,37.65,34.87,53.70,1.47,125.29,0
155,4.75,1.92,1621,1935,315,Car,1,409.00,29.27,35.28,32.57,56.19,1.61,85.43,0
156,4.75,1.92,1625,1933,309,Car,2,407.40,32.20,34.79,33.08,113.53,3.40,-1.00,0
157,4.65,1.82,1626,1924,299,Car,2,409.93,32.48,36.87,34.42,153.11,4.39,10.52,0
158,17.48,2.50,1657,2079,423,Truck,1,409.16,23.18,25.56,24.25,148.86,5.82,-1.00,0
159,5.05,2.02,1662,1961,300,Car,1,403.85,30.69,36.08,33.78,34.00,1.07,13.57,0
160,4.75,1.82,1686,1987,302,Car,1,410.88,31.54,36.22,34.14,91.92,2.80,21.81,0
161,6.37,2.22,1704,2015,312,Car,2,410.22,31.23,35.26,33.00,95.35,3.05,-1.00,0
162,4.75,1.92,1707,2007,301,Car,2,409.57,32.01,36.07,34.15,148.15,4.63,-1.00,0
163,17.48,2.50,1732,2141,410,Truck,1,388.76,22.81,25.28,23.77,58.74,2.33,419.12,0
164,4.45,1.72,1758,2023,266,Car,2,411.64,36.94,41.77,38.88,139.65,3.52,29.07,0
165,4.35,1.82,1780,2033,254,Car,2,403.01,37.39,40.99,39.86,20.36,0.49,17.73,0
166,4.65,2.02,1814,2139,326,Car,2,411.46,29.46,34.09,31.66,136.68,4.64,-1.00,0
167,17.28,2.50,1815,2246,432,Truck,2,411.31,22.57,25.35,23.87,123.46,5.47,-1.00,0
168,5.15,2.02,1828,2133,306,Car,1,410.74,31.94,35.65,33.69,185.51,5.51,87.04,1
169,6.06,2.22,1842,2184,343,Car,1,410.81,28.73,31.61,30.04,21.57,0.69,-1.00,0
170,4.85,2.02,1851,2142,292,Car,1,409.16,34.50,36.03,35.16,26.11,0.74,59.96,0
171,3.94,1.92,1855,2178,324,Car,2,410.69,29.57,34.40,31.80,44.68,1.48,-1.00,0
172,6.27,2.73,1860,2291,432,Car,2,409.82,22.59,25.32,23.78,33.75,1.49,-1.00,0
173,4.75,2.02,1869,2215,347,Car,1,412.38,28.68,32.11,29.81,30.07,0.95,54.76,0
174,4.65,1.92,1876,2170,295,Car,1,411.42,34.40,36.59,35.00,27.81,0.79,17.97,0
175,19.91,2.50,1885,2322,438,Truck,1,406.66,22.12,24.62,23.28,123.46,5.24,168.87,0
176,4.24,1.82,1891,2156,266,Car,2,411.81,36.06,42.07,38.89,166.96,4.63,-1.00,0
177,4.55,1.92,1895,2185,291,Car,1,401.96,33.50,37.41,34.67,18.20,0.52,18.05,0
178,3.94,1.72,1900,2225,326,Car,2,404.74,28.81,33.96,31.15,48.81,1.69,-1.00,0
179,5.05,1.92,1901,2236,336,Car,1,403.85,28.56,32.40,30.15,26.15,0.89,22.86,0
180,4.95,1.92,1911,2202,292,Car,1,402.81,33.10,36.46,34.62,15.94,0.47,18.23,0
181,5.15,2.12,1912,2197,286,Car,2,411.78,33.45,40.25,36.15,25.58,0.76,-1.00,0
182,19.71,2.50,1928,2339,412,Truck,1,385.42,21.83,24.90,23.46,16.86,0.75,34.48,0
183,5.15,2.12,1940,2227,288,Car,1,401.93,33.09,36.96,35.03,27.93,0.82,18.83,0
184,4.04,1.92,1965,2253,289,Car,1,404.36,31.86,37.78,35.11,26.31,0.79,23.08,0
185,11.62,2.50,2001,2446,446,Truck,1,409.20,22.59,23.85,22.99,61.41,2.58,78.38,0
186,4.95,2.02,2003,2303,301,Car,2,388.59,29.91,35.02,32.38,66.28,2.09,8.97,1
187,4.95,1.92,2011,2303,293,Car,1,412.41,33.61,36.83,35.32,54.93,1.62,26.40,0
188,5.26,1.92,2022,2292,271,Car,2,410.15,35.12,40.46,38.00,142.73,3.72,1841.99,0
189,17.48,2.50,2022,2414,393,Truck,1,407.45,24.53,27.60,26.00,9.72,0.39,-1.00,0
190,4.95,2.02,2035,2320,286,Car,1,403.93,33.64,35.96,35.44,29.24,0.82,15.80,1
191,4.24,1.82,2043,2359,317,Car,2,411.15,30.88,34.75,32.54,67.14,2.10,2743.91,0
192,11.32,2.50,2046,2493,448,Truck,1,408.59,22.28,24.25,22.86,29.70,1.27,60.54,0
193,4.24,1.92,2060,2441,382,Car,1,404.82,25.37,28.29,26.58,28.20,1.10,27.22,0
194,4.35,1.72,2069,2378,310,Car,1,403.41,32.36,33.29,32.65,43.59,1.31,-1.00,1
195,17.58,2.50,2072,2489,418,Truck,2,411.17,23.30,26.33,24.66,88.48,3.79,-1.00,0
196,4.55,1.92,2088,2467,380,Car,1,404.69,25.98,27.38,26.70,22.77,0.87,21.24,0
197,4.45,1.92,2090,2399,310,Car,1,404.43,32.32,33.45,32.74,22.83,0.69,34.66,0
198,5.36,1.92,2102,2535,434,Car,1,402.68,21.76,25.84,23.26,36.01,1.59,21.80,0
199,5.26,2.12,2110,2423,314,Car,1,409.62,30.84,34.71,32.73,19.21,0.62,14.07,0
200,4.45,2.02,2115,2507,393,Car,1,410.42,24.63,28.53,26.18,20.41,0.74,14.92,0
201,5.26,2.02,2131,2450,320,Car,1,410.94,30.59,34.99,32.22,20.57,0.66,19.39,0
202,4.65,1.92,2138,2486,349,Car,2,410.34,27.87,31.21,29.49,44.91,1.49,-1.00,0
203,4.85,1.92,2139,2526,388,Car,1,410.72,24.07,30.44,26.54,13.47,0.54,11.21,0
204,4.55,1.82,2140,2431,292,Car,2,400.82,32.55,36.72,34.45,166.54,5.11,-1.00,1
205,5.61,1.92,2158,2440,283,Car,2,399.32,32.23,39.10,35.42,11.83,0.32,10.50,0
206,5.76,2.22,2163,2551,389,Car,1,410.84,25.19,28.46,26.48,18.75,0.73,10.43,1
207,3.84,1.92,2185,2528,344,Car,2,403.28,28.77,29.95,29.41,9.97,0.33,14.13,1
208,4.65,1.92,2188,2508,321,Car,1,411.04,31.41,32.93,32.13,62.36,1.97,40.61,0
209,4.24,1.72,2188,2521,334,Car,2,410.55,29.48,31.72,30.83,15.42,0.51,20.02,0
210,5.26,2.02,2192,2503,312,Car,2,386.90,30.14,31.85,31.10,15.18,0.49,9.46,0
211,5.51,2.12,2196,2475,280,Car,2,410.12,34.80,39.20,36.77,39.11,1.02,26.98,0
212,4.55,1.82,2217,2552,336,Car,2,410.37,28.03,31.72,30.64,15.19,0.51,29.40,0
213,4.65,1.82,2220,2596,377,Car,1,410.33,25.25,29.12,27.28,41.53,1.61,24.11,0
214,5.10,2.02,2225,2513,289,Car,2,410.84,34.04,36.96,35.69,36.50,1.07,-1.00,0
215,4.14,1.82,2267,2596,330,Car,2,410.63,29.14,32.45,31.22,52.83,1.64,12.62,0
216,4.95,2.02,2268,2550,283,Car,2,408.94,35.18,36.72,36.27,49.01,1.34,82.35,0
217,17.69,2.50,2273,2659,387,Truck,2,408.19,24.99,28.02,26.45,83.67,3.34,572.97,0
218,4.65,1.97,2279,2667,389,Car,1,410.70,25.60,27.45,26.47,64.14,2.33,84.09,0
219,5.15,2.02,2290,2611,322,Car,2,410.25,31.42,32.34,31.96,14.53,0.45,11.06,0
220,4.75,1.82,2299,2588,290,Car,2,407.76,33.90,37.07,35.29,37.68,1.11,-1.00,0
221,3.99,1.92,2301,2619,319,Car,1,411.36,30.60,34.65,32.35,130.22,3.92,44.13,0
222,5.36,2.02,2310,2701,392,Car,1,410.61,25.15,27.39,26.27,27.29,1.02,87.44,0
223,4.65,1.92,2324,2616,293,Car,2,410.31,34.42,36.38,35.15,29.42,0.83,24.86,0
224,4.85,1.92,2329,2632,304,Car,2,410.15,33.60,33.98,33.85,23.05,0.68,13.94,0
225,17.48,2.50,2335,2759,425,Truck,1,408.03,23.37,25.83,24.07,188.01,7.97,67.49,0
226,5.15,2.02,2337,2731,395,Car,1,411.46,25.54,26.78,26.12,24.36,0.91,50.35,0
227,4.75,1.82,2345,2655,311,Car,1,410.70,30.31,35.26,33.13,40.52,1.30,25.63,0
228,3.84,1.82,2354,2638,285,Car,2,407.52,34.11,38.26,35.90,23.24,0.67,10.53,0
229,12.23,2.50,2356,2756,401,Truck,2,406.46,23.93,27.23,25.42,70.55,2.94,-1.00,0
230,5.15,2.02,2363,2759,397,Car,1,411.84,25.57,26.80,26.01,22.92,0.85,193.97,0
231,5.15,1.92,2386,2654,269,Car,2,409.69,35.16,39.71,38.23,17.12,0.48,6.70,0
232,4.95,1.92,2387,2728,342,Car,2,409.10,24.64,34.00,30.01,15.53,0.53,3.54,1
233,5.15,2.02,2390,2692,303,Car,1,409.72,31.62,35.98,33.93,41.78,1.28,18.40,0
234,4.95,1.92,2396,2688,293,Car,2,409.66,32.82,37.64,35.09,79.16,2.17,30.32,0
235,4.65,2.02,2403,2787,385,Car,1,409.36,25.18,27.77,26.66,23.24,0.90,13.72,0
236,4.85,2.02,2415,2723,309,Car,1,408.84,32.14,35.19,33.19,30.39,0.86,36.04,0
237,4.04,1.82,2420,2842,423,Car,1,411.43,23.83,25.21,24.38,74.00,3.07,67.00,0
238,4.85,1.82,2436,2808,373,Car,2,408.93,26.11,29.49,27.49,44.55,1.70,32.71,0
239,4.14,1.92,2461,2764,304,Car,1,404.89,31.09,38.15,33.42,46.09,1.35,12.65,0
240,6.37,2.32,2461,2859,399,Car,1,411.58,25.52,27.06,25.86,57.58,2.13,110.39,0
241,4.85,2.02,2509,2899,391,Car,1,411.66,24.94,29.08,26.40,36.46,1.39,15.38,0
242,4.24,1.82,2547,2929,383,Car,1,404.42,25.13,29.71,26.48,30.19,1.18,27.95,0
243,4.65,1.82,2551,2836,286,Car,2,400.83,34.10,37.16,35.18,159.79,4.51,48.14,0
244,4.95,1.92,2556,2828,273,Car,2,407.46,35.77,39.81,37.48,258.74,7.09,153.12,0
245,4.85,2.02,2577,2944,368,Car,1,404.99,24.70,32.90,27.60,104.27,4.14,18.02,0
246,4.65,1.92,2618,2965,348,Car,1,403.10,27.33,32.86,29.05,37.08,1.32,13.11,0
247,4.24,1.72,2629,2928,300,Car,2,410.49,32.11,37.13,34.34,102.48,3.19,-1.00,0
248,5.56,2.32,2630,2932,303,Car,1,410.08,32.36,36.83,33.96,209.50,6.19,43.15,0
249,5.36,2.02,2655,2957,303,Car,1,410.17,32.48,35.59,33.97,16.03,0.46,2.38,1
250,4.24,1.72,2665,2975,311,Car,2,408.85,30.91,35.56,32.99,40.70,1.31,-1.00,0
251,5.36,2.02,2677,2923,247,Car,2,409.28,38.60,45.12,41.63,160.52,3.79,62.41,0
252,16.17,2.50,2693,3112,420,Truck,2,407.22,23.33,25.79,24.30,42.36,1.73,-1.00,0
253,4.65,1.82,2705,2952,248,Car,2,410.22,39.35,44.35,41.55,38.71,0.94,161.80,0
254,17.38,2.50,2707,3132,426,Truck,1,408.60,22.99,25.41,24.04,139.67,5.49,-1.00,0
255,5.05,1.82,2724,2973,250,Car,2,409.71,39.61,42.66,41.18,24.00,0.60,-1.00,0
256,5.05,2.02,2728,3036,309,Car,1,410.37,31.72,35.37,33.32,78.78,2.47,16.07,0
257,5.15,2.02,2746,3026,281,Car,2,378.04,31.21,35.85,33.74,67.08,1.96,324.85,1
258,4.85,1.82,2748,3013,266,Car,2,408.73,35.21,41.97,38.59,33.25,0.94,-1.00,0
259,4.75,2.02,2756,3068,313,Car,1,410.39,31.13,34.74,32.89,33.59,0.98,104.05,0
260,5.15,1.92,2760,3052,293,Car,1,410.11,32.94,38.34,35.12,120.77,3.48,38.23,0
261,11.72,2.50,2764,3205,442,Truck,2,407.12,21.91,24.57,23.09,55.44,2.52,-1.00,0
