id,width,height,initialFrame,finalFrame,numFrames,class,drivingDirection,traveledDistance,minXVelocity,maxXVelocity,meanXVelocity,minDHW,minTHW,minTTC,numLaneChanges
131,5.26,2.02,1263,1534,272,Car,1,409.58,37.03,39.18,37.81,31.65,0.85,45.88,0
132,5.20,2.12,1267,1584,318,Car,2,410.44,31.08,33.48,32.38,37.45,1.20,-1.00,0
133,4.55,1.82,1303,1631,329,Car,1,411.55,30.51,32.49,31.38,93.78,3.04,16.12,0
134,4.55,1.82,1318,1627,310,Car,2,403.08,31.97,33.37,32.63,59.70,1.81,327.03,0
135,4.55,1.92,1328,1601,274,Car,1,405.16,35.14,38.69,37.12,96.44,2.51,239.13,1
136,6.16,2.02,1363,1643,281,Car,2,412.18,34.84,38.18,36.82,21.71,0.58,5.05,1
137,4.04,1.82,1392,1716,325,Car,2,411.54,30.34,33.28,31.77,35.97,1.18,-1.00,0
138,5.86,2.22,1393,1673,281,Car,2,410.56,34.94,38.52,36.68,38.71,1.04,-1.00,0
139,5.15,2.02,1396,1621,226,Car,1,404.04,40.82,46.86,44.92,30.23,0.72,4.60,0
140,9.50,2.50,1405,1826,422,Truck,2,409.82,23.73,25.21,24.35,364.94,15.38,-1.00,0
141,4.85,1.82,1406,1730,325,Car,2,410.69,30.69,32.43,31.70,11.42,0.35,69.60,0
142,4.35,1.82,1409,1687,279,Car,2,410.99,35.41,37.93,36.98,16.72,0.44,35.72,0
143,5.36,2.22,1415,1693,279,Car,1,411.03,35.11,38.76,36.98,120.04,3.30,38.93,0
144,4.85,1.92,1426,1750,325,Car,2,410.64,30.04,33.13,31.70,19.76,0.65,29.85,0
145,4.45,1.82,1468,1767,300,Car,2,404.29,32.51,36.17,33.82,25.83,0.72,9.62,0
146,4.45,1.92,1475,1777,303,Car,1,410.91,33.33,34.89,34.03,88.10,2.52,-1.00,0
147,7.38,2.50,1477,1739,263,Truck,2,407.72,37.68,40.15,38.92,74.61,1.87,28.05,0
148,5.96,2.73,1481,1922,442,Truck,2,410.53,22.95,23.59,23.29,66.18,2.84,-1.00,0
149,5.36,2.12,1490,1855,366,Car,2,411.97,26.87,29.86,28.23,23.76,0.88,-1.00,0
150,5.05,1.92,1493,1799,307,Car,1,410.53,32.54,34.62,33.55,19.96,0.58,77.72,0
151,3.84,1.82,1508,1858,351,Car,1,411.11,28.28,30.57,29.38,256.49,8.39,-1.00,0
152,4.95,1.92,1524,1831,308,Car,1,404.15,32.52,33.85,32.92,37.31,1.10,106.00,0
153,4.95,2.02,1559,1868,310,Car,1,409.92,32.60,33.71,33.18,36.34,1.10,44.94,0
154,4.95,1.92,1564,1845,282,Car,1,409.38,35.84,37.30,36.44,300.85,8.06,-1.00,0
155,4.65,2.02,1600,1877,278,Car,2,403.17,35.66,37.81,36.43,46.23,1.25,6.17,1
156,3.13,1.82,1606,1924,319,Car,1,409.48,29.78,34.01,32.20,77.96,2.53,23.97,0
157,4.35,1.82,1627,1914,288,Car,2,411.51,35.05,36.36,35.87,34.55,0.98,12.91,0
158,4.14,1.92,1629,1988,360,Car,2,411.61,28.33,29.03,28.68,71.40,2.49,14.21,0
159,4.04,1.72,1649,1937,289,Car,2,409.90,34.57,36.43,35.61,25.73,0.73,88.17,1
160,4.65,1.92,1661,1983,323,Car,2,411.22,30.68,33.53,31.94,13.55,0.44,-1.00,0
161,7.38,2.50,1662,2087,426,Truck,1,408.70,23.48,24.83,24.05,67.02,2.69,-1.00,0
162,17.48,2.50,1716,2124,409,Truck,2,410.39,24.46,26.08,25.16,79.64,3.25,-1.00,0
163,7.18,2.63,1720,2068,349,Car,1,409.50,28.42,30.48,29.43,28.99,1.01,-1.00,0
164,4.75,1.82,1721,2034,314,Car,2,410.74,31.79,33.66,32.83,64.90,1.93,88.08,0
165,4.65,1.92,1747,2029,283,Car,1,403.48,34.95,36.95,35.79,263.40,7.19,296.26,1
166,17.89,2.50,1766,2187,422,Truck,1,408.16,23.60,24.95,24.25,78.56,3.29,131.07,0
167,4.04,1.92,1774,2100,327,Car,1,411.13,29.54,33.17,31.54,34.53,1.15,17.26,0
168,4.85,2.02,1778,2084,307,Car,2,410.08,33.04,34.51,33.52,63.36,1.86,72.55,0
169,17.58,2.50,1797,2204,408,Truck,2,410.39,24.46,26.16,25.22,61.97,2.53,-1.00,0
170,5.05,2.02,1807,2071,265,Car,2,410.79,37.56,40.44,38.93,291.29,7.57,357.76,0
171,6.16,2.50,1817,2240,424,Truck,1,409.70,22.43,25.05,24.22,40.04,1.68,76.03,0
172,5.05,1.92,1821,2136,316,Car,2,408.70,31.23,34.42,32.44,50.13,1.60,-1.00,0
173,4.24,1.82,1830,2090,261,Car,1,410.62,38.45,40.81,39.50,83.48,2.15,21.48,0
174,5.15,2.02,1840,2102,263,Car,2,409.44,37.32,41.00,39.09,44.14,1.15,2147.82,0
175,4.55,1.92,1844,2140,297,Car,1,411.47,34.50,34.88,34.77,27.15,0.78,38.17,1
176,4.14,1.82,1878,2146,269,Car,2,410.21,36.67,39.83,38.29,53.36,1.45,-1.00,0
177,4.65,1.92,1899,2206,308,Car,1,408.48,32.15,35.31,33.27,137.23,4.17,40.72,0
178,4.75,1.92,1906,2181,276,Car,2,410.16,35.44,40.80,37.31,36.69,1.03,-1.00,0
179,17.58,2.50,1917,2329,413,Truck,2,410.63,24.27,25.94,24.93,100.90,4.15,-1.00,0
180,4.65,1.92,1925,2240,316,Car,1,409.38,30.03,35.01,32.51,25.35,0.77,13.57,0
181,4.24,1.82,1929,2211,283,Car,2,411.29,35.44,38.18,36.48,28.71,0.79,120.33,0
182,4.95,2.02,1936,2211,276,Car,1,411.02,36.46,38.73,37.39,99.01,2.70,31.58,0
183,4.85,1.92,1958,2238,281,Car,2,408.91,34.77,38.27,36.53,34.74,0.98,132.21,0
184,4.95,1.82,1960,2278,319,Car,2,409.98,31.21,33.87,32.25,173.66,5.56,-1.00,0
185,17.69,2.50,1979,2377,399,Truck,1,407.94,24.83,26.39,25.63,120.51,4.74,40.56,0
186,4.75,2.02,1981,2291,311,Car,2,402.72,31.37,34.31,32.50,19.89,0.58,30.21,0
187,4.75,2.12,2012,2331,320,Car,1,408.54,30.62,33.22,32.04,108.51,3.45,61.61,0
188,2.83,1.72,2014,2369,356,Car,2,412.10,27.21,30.07,29.03,45.51,1.51,11.00,0
189,4.04,1.82,2016,2268,253,Car,2,411.66,40.18,41.48,40.86,44.40,1.07,13.55,0
190,4.35,1.82,2024,2423,400,Car,1,410.89,24.74,26.11,25.76,40.59,1.62,58.73,0
191,4.65,1.92,2039,2355,317,Car,2,411.24,31.90,33.36,32.55,29.40,0.88,247.64,0
192,5.15,2.02,2042,2358,317,Car,1,411.89,31.46,33.11,32.60,28.05,0.88,21.82,0
193,4.85,1.92,2057,2324,268,Car,2,404.87,36.76,39.40,37.93,61.45,1.67,-1.00,1
194,4.65,1.82,2083,2380,298,Car,2,410.48,34.05,35.31,34.57,30.82,0.90,13.75,0
195,5.05,2.02,2094,2410,317,Car,1,410.18,31.83,32.90,32.47,62.66,1.91,93.50,0
196,4.85,2.02,2108,2383,276,Car,2,410.51,36.78,37.73,37.34,68.89,1.87,-1.00,0
197,4.95,1.92,2140,2421,282,Car,1,403.54,35.64,36.34,35.92,23.45,0.65,6.13,1
198,4.35,1.82,2141,2428,288,Car,2,410.36,34.52,37.16,35.76,44.62,1.29,29.54,1
199,8.99,2.50,2146,2525,380,Truck,2,409.82,26.18,28.03,27.05,137.12,5.23,-1.00,0
200,10.31,2.50,2211,2642,432,Truck,2,408.20,22.78,24.83,23.69,57.43,2.52,-1.00,0
201,10.41,2.50,2217,2623,407,Truck,1,408.19,24.29,25.92,25.14,188.47,7.28,716.03,0
202,4.24,1.92,2231,2522,292,Car,2,410.94,33.77,36.84,35.33,120.98,3.58,-1.00,0
203,17.38,2.50,2310,2736,427,Truck,2,408.36,23.54,24.86,23.98,72.94,3.06,171.62,0
204,5.05,1.92,2317,2622,306,Car,1,410.77,32.80,34.72,33.68,249.06,7.17,114.77,0
205,17.58,2.50,2339,2740,402,Truck,1,408.68,24.60,26.34,25.49,98.25,3.91,102.32,0
206,4.65,2.02,2356,2655,300,Car,2,411.33,33.33,35.74,34.41,168.80,5.06,-1.00,0
207,5.05,1.92,2375,2658,284,Car,1,410.48,35.22,37.16,36.27,46.01,1.30,17.30,0
208,7.68,2.50,2389,2801,413,Truck,2,407.67,23.40,25.87,24.75,59.06,2.32,80.61,0
209,5.26,2.02,2396,2696,301,Car,2,411.31,33.42,35.89,34.30,47.06,1.41,-1.00,0
210,4.55,1.92,2436,2734,299,Car,2,411.80,33.07,36.35,34.57,49.67,1.41,141.20,0
211,4.55,2.02,2443,2862,420,Car,2,405.18,23.42,25.14,24.19,49.73,2.10,-1.00,0
212,4.45,1.92,2459,2772,314,Car,1,411.12,32.48,33.53,32.85,120.18,3.58,-1.00,0
213,11.32,2.43,2504,2848,345,Car,2,409.78,28.78,30.87,29.79,76.99,2.67,-1.00,0
214,4.85,1.92,2513,2802,290,Car,2,411.93,34.86,36.83,35.66,-1.00,-1.00,-1.00,0
215,14.96,2.50,2525,2946,422,Truck,1,408.21,23.66,24.93,24.25,178.79,7.17,-1.00,0
216,4.24,1.82,2526,2872,347,Car,2,410.52,29.16,30.87,29.67,21.82,0.74,85.07,0
217,17.48,2.50,2529,2950,422,Truck,2,409.77,23.57,25.32,24.34,60.66,2.52,135.55,0
218,5.26,2.02,2540,2828,289,Car,1,411.39,34.73,36.81,35.72,-1.00,-1.00,-1.00,0
219,3.94,1.82,2558,2893,336,Car,2,411.50,30.28,31.75,30.73,20.88,0.69,13.07,0
220,4.55,1.92,2583,2876,294,Car,1,409.47,32.24,36.58,34.95,57.28,1.57,402.22,1
221,17.48,2.50,2589,2986,398,Truck,1,406.89,24.86,26.37,25.63,21.35,0.85,15.90,1
222,4.55,1.82,2604,2974,371,Car,1,410.95,26.44,28.55,27.78,13.49,0.49,12.71,0
223,4.95,1.82,2605,2866,262,Car,2,410.26,37.74,40.88,39.31,99.44,2.48,31.31,0
224,17.58,2.50,2616,3047,432,Truck,1,409.13,23.06,24.86,23.74,15.64,0.64,361.00,0
225,5.66,2.12,2621,2936,316,Car,2,410.94,31.30,34.23,32.63,52.28,1.55,17.82,0
226,4.95,2.02,2635,3002,368,Car,1,410.58,27.41,28.72,27.98,23.57,0.83,30.88,0
227,4.55,1.92,2639,2937,299,Car,1,403.43,33.34,34.64,33.86,77.54,2.24,-1.00,0
228,4.85,1.92,2640,2913,274,Car,2,411.71,37.43,38.55,37.72,49.79,1.33,-1.00,0
229,4.14,1.82,2656,2970,315,Car,2,410.88,31.27,34.65,32.73,39.81,1.25,-1.00,0
230,4.85,1.82,2657,3023,367,Car,1,411.30,27.53,28.75,28.11,17.84,0.63,30.77,0
231,4.65,2.02,2672,2981,310,Car,1,410.57,32.28,35.58,33.23,40.48,1.24,-1.00,0
232,4.95,2.02,2694,3014,321,Car,1,410.72,31.26,33.27,32.10,23.62,0.73,-1.00,0
233,15.36,2.50,2698,3098,401,Truck,1,407.66,24.82,25.93,25.49,37.04,1.47,18.47,0
234,5.05,2.22,2712,3038,327,Car,1,410.09,30.91,32.22,31.46,16.67,0.53,35.83,0
235,17.38,2.50,2714,3115,402,Truck,2,409.05,24.26,26.81,25.52,156.95,6.08,308.49,0
236,5.15,2.02,2729,3010,282,Car,2,410.99,35.58,37.78,36.59,128.00,3.59,-1.00,0
237,9.80,2.50,2731,3129,399,Truck,1,408.57,25.00,26.48,25.67,70.33,2.65,-1.00,0
238,17.48,2.50,2741,3187,447,Truck,1,408.50,22.84,23.13,22.91,25.97,1.13,-1.00,0
239,4.65,1.92,2758,3158,401,Car,1,411.56,25.33,26.47,25.73,23.79,0.93,65.96,0
240,5.41,2.22,2770,3100,331,Car,1,411.81,30.48,32.75,31.21,66.30,2.11,83.08,0
241,6.57,2.63,2789,3187,399,Car,1,409.53,25.44,26.08,25.74,23.65,0.93,110.08,0
242,5.15,1.92,2808,3089,282,Car,2,411.56,35.55,38.05,36.64,108.07,3.04,74.32,1
243,5.46,2.12,2818,3146,329,Car,1,410.30,30.62,32.61,31.29,51.72,1.68,73.96,0
244,17.58,2.50,2819,3210,392,Truck,2,408.31,25.36,27.01,26.12,43.22,1.67,-1.00,1
245,19.81,2.50,2830,3251,422,Truck,2,411.82,23.67,25.45,24.46,15.29,0.61,-1.00,0
246,4.55,1.82,2842,3225,384,Car,2,404.02,24.94,30.76,26.39,21.61,0.86,80.84,0
247,4.55,1.82,2851,3249,399,Car,1,410.02,24.43,28.81,25.76,57.26,2.29,16.57,0
248,5.05,2.02,2866,3256,391,Car,2,403.45,25.15,28.25,25.87,18.62,0.72,54.22,0
249,6.57,2.53,2882,3307,426,Truck,2,408.30,23.16,25.52,24.03,40.30,1.72,-1.00,0
250,4.14,2.02,2890,3224,335,Car,1,410.94,27.56,33.48,30.77,37.24,1.31,10.76,0
251,5.15,1.92,2896,3170,275,Car,2,410.52,35.74,39.01,37.47,119.40,3.28,3978.94,0
252,11.72,2.43,2932,3341,410,Car,2,402.25,23.81,25.18,24.59,20.95,0.84,24.13,0
253,4.95,1.92,2935,3242,308,Car,2,411.89,32.63,35.07,33.57,52.88,1.61,-1.00,0
254,6.97,2.43,2958,3323,366,Truck,2,408.95,26.90,29.53,28.02,64.79,2.24,33.08,0
255,4.14,1.82,2975,3383,409,Car,2,411.01,22.75,26.33,25.20,39.52,1.50,29.88,0
256,4.95,1.92,3011,3294,284,Car,1,410.31,35.43,37.26,36.26,207.31,5.73,35.56,0
257,5.00,2.02,3011,3321,311,Car,2,411.72,32.61,33.86,33.22,94.19,2.89,-1.00,0
258,4.65,1.92,3036,3314,279,Car,1,409.80,34.45,38.80,36.87,26.74,0.71,14.22,1
259,19.50,2.50,3036,3432,397,Truck,2,408.95,25.03,26.72,25.83,33.70,1.28,38.03,0
260,10.31,2.50,3037,3475,439,Truck,1,407.27,22.76,23.94,23.25,21.25,0.91,-1.00,0
261,4.95,2.02,3041,3351,311,Car,1,410.03,31.48,34.59,33.09,15.98,0.46,38.78,0
