id,width,height,initialFrame,finalFrame,numFrames,class,drivingDirection,traveledDistance,minXVelocity,maxXVelocity,meanXVelocity,minDHW,minTHW,minTTC,numLaneChanges
24,4.65,1.82,114,366,253,Car,1,409.22,37.24,43.33,40.62,131.28,3.31,12.75,0
25,3.94,1.82,139,462,324,Car,1,411.92,30.49,33.29,31.89,163.62,5.18,19.38,0
26,19.40,2.50,218,662,445,Truck,2,409.12,21.94,24.39,23.05,34.25,1.44,-1.00,0
27,12.33,2.53,266,636,371,Car,1,410.66,25.61,29.02,27.76,171.08,6.05,-1.00,1
28,16.78,2.50,272,702,431,Truck,1,408.34,22.76,24.90,23.75,16.18,0.67,-1.00,0
29,4.95,1.92,286,586,301,Car,2,403.36,32.21,35.18,33.64,388.91,12.07,-1.00,1
30,5.26,1.92,295,630,336,Car,1,408.87,28.78,33.21,30.52,26.23,0.88,19.89,0
31,4.95,2.02,320,673,354,Car,1,410.41,27.96,31.50,29.08,24.45,0.84,61.72,0
32,4.24,1.82,330,641,312,Car,2,411.38,30.81,34.98,33.09,33.16,1.07,-1.00,0
33,4.65,1.92,335,607,273,Car,2,367.78,31.78,36.99,33.81,15.11,0.47,62.30,0
34,16.88,2.50,345,775,431,Truck,2,402.94,22.38,24.60,23.43,89.56,3.85,3110.03,0
35,4.45,1.82,346,702,357,Car,1,409.72,27.52,31.47,28.79,21.84,0.77,30.87,0
36,19.20,2.50,352,781,430,Truck,1,407.61,22.55,24.74,23.76,53.40,2.31,110.01,0
37,4.55,1.82,357,666,310,Car,2,411.37,30.69,35.91,33.29,29.42,0.90,47.64,0
38,4.65,1.92,381,743,363,Car,1,409.33,27.48,29.98,28.28,32.36,1.15,42.08,0
39,4.14,1.82,382,692,311,Car,2,409.92,31.99,35.08,33.10,24.51,0.75,25.67,0
40,4.75,1.92,408,714,307,Car,2,408.76,32.72,34.79,33.43,20.95,0.63,19.20,0
41,3.84,1.92,424,734,311,Car,2,412.32,30.92,34.44,33.27,20.21,0.65,25.98,0
42,16.88,2.50,431,834,404,Truck,1,388.45,22.90,25.43,24.11,51.05,2.20,66.83,0
43,4.65,1.82,438,750,313,Car,2,412.19,28.99,35.01,33.04,12.38,0.42,19.14,0
44,5.15,1.92,440,780,341,Car,1,411.34,27.40,36.36,30.26,34.75,1.23,7.73,0
45,4.55,1.72,456,875,420,Car,2,411.00,23.86,24.95,24.52,92.36,3.76,76.09,0
46,5.66,2.02,463,785,323,Car,2,410.59,30.27,34.58,31.89,22.31,0.73,24.48,0
47,4.65,1.82,477,819,343,Car,2,411.29,27.42,33.74,30.09,11.91,0.43,3.73,1
48,4.45,1.82,531,956,426,Car,1,410.88,23.73,24.83,24.18,91.84,3.84,89.67,0
49,4.14,1.72,535,900,366,Car,2,411.18,25.43,29.69,28.18,21.70,0.84,8.65,0
50,4.55,1.82,547,869,323,Car,2,410.01,31.08,33.17,31.84,54.01,1.72,14.34,0
51,3.94,1.82,602,977,376,Car,1,409.95,25.81,29.96,27.34,11.55,0.40,5.44,1
52,4.75,1.92,626,912,287,Car,1,408.22,34.14,37.23,35.70,179.12,5.04,22.20,0
53,4.14,1.82,635,1031,397,Car,1,411.62,25.49,26.94,25.99,32.41,1.24,41.48,0
54,4.95,2.02,669,959,291,Car,1,408.61,33.09,36.45,35.24,56.89,1.60,142.51,0
55,4.14,1.82,720,1022,303,Car,1,410.53,32.62,35.51,34.00,55.54,1.69,14.29,0
56,4.65,1.82,743,1047,305,Car,1,410.29,31.73,35.31,33.76,25.64,0.75,56.80,0
57,4.75,1.92,758,1064,307,Car,1,410.59,31.81,34.63,33.56,16.70,0.48,25.60,0
58,19.30,2.50,769,1189,421,Truck,1,409.07,23.41,24.78,24.36,120.03,4.89,-1.00,0
59,4.95,2.02,777,1015,239,Car,2,411.11,40.42,44.93,43.21,252.83,5.91,22.97,0
60,4.35,1.72,779,1070,292,Car,2,412.10,34.36,36.96,35.43,239.05,6.80,24.60,0
61,4.35,1.82,805,1047,243,Car,2,400.68,39.37,44.04,41.45,38.55,0.97,-1.00,0
62,6.27,2.22,828,1145,318,Car,2,410.21,30.76,33.33,32.37,58.96,1.91,-1.00,0
63,4.35,1.82,859,1183,325,Car,2,411.22,30.88,32.93,31.74,35.44,1.14,-1.00,0
64,4.45,1.92,866,1186,321,Car,1,410.32,30.63,32.83,32.07,144.57,4.41,255.51,0
65,4.65,1.82,889,1211,323,Car,1,410.37,31.33,32.40,31.87,24.99,0.77,36.28,0
66,4.85,1.82,964,1249,286,Car,2,412.40,34.14,37.43,36.20,256.13,7.50,-1.00,0
67,16.88,2.50,988,1424,437,Truck,1,406.71,22.30,24.46,23.33,198.33,8.11,17785.44,0
68,17.38,2.50,1002,1401,400,Truck,1,407.53,24.49,26.88,25.55,127.23,4.73,-1.00,0
69,5.05,2.02,1003,1292,290,Car,2,411.00,34.66,36.77,35.57,47.14,1.36,1266.58,0
70,13.44,2.32,1017,1461,445,Car,1,409.30,21.57,24.44,23.05,15.91,0.68,71.63,0
71,3.84,1.82,1028,1421,394,Car,1,409.43,24.61,28.07,26.06,14.90,0.60,17.72,0
72,5.56,2.53,1054,1492,439,Car,1,409.72,21.34,25.80,23.40,20.51,0.94,20.64,0
73,9.50,2.32,1111,1475,365,Car,2,410.64,27.04,29.60,28.22,140.72,5.20,-1.00,1
74,4.85,1.92,1117,1443,327,Car,1,410.68,26.22,36.12,31.51,18.71,0.70,6.71,0
75,16.57,2.50,1133,1543,411,Truck,2,411.81,23.99,26.42,25.12,18.52,0.75,-1.00,0
76,4.24,1.92,1143,1468,326,Car,2,410.95,28.24,35.90,31.63,25.69,0.87,16.68,0
77,4.04,1.82,1184,1524,341,Car,1,409.61,27.68,34.06,30.13,84.43,2.62,46.01,0
78,4.75,1.92,1202,1526,325,Car,2,410.71,31.27,32.63,31.71,57.09,1.81,24.79,0
79,4.55,1.92,1204,1544,341,Car,1,411.23,26.85,34.79,30.25,16.57,0.58,19.08,0
80,4.65,1.92,1230,1559,330,Car,1,410.34,26.98,34.50,31.19,11.82,0.43,8.38,0
81,16.88,2.50,1254,1682,429,Truck,1,408.34,22.70,24.92,23.86,158.83,6.71,68.71,0
82,4.45,1.92,1264,1572,309,Car,2,410.88,31.89,34.31,33.37,58.53,1.72,34.38,0
83,4.35,1.82,1278,1601,324,Car,1,409.45,28.84,34.14,31.71,44.16,1.50,17.54,0
84,4.95,2.02,1314,1617,304,Car,2,411.93,32.19,35.40,34.01,58.22,1.66,77.47,0
85,4.95,1.92,1322,1630,309,Car,1,411.49,30.33,35.42,33.41,30.38,0.97,12.93,0
86,4.24,1.82,1330,1692,363,Car,1,410.90,27.08,29.31,28.39,36.04,1.26,7.30,1
87,10.51,2.50,1340,1753,414,Truck,2,409.93,23.65,26.13,24.83,191.34,8.09,-1.00,0
88,16.88,2.50,1470,1886,417,Truck,1,407.88,23.42,25.65,24.52,143.04,5.57,97.26,0
89,4.35,1.92,1551,1821,271,Car,2,403.41,36.29,38.00,37.38,105.92,2.79,8.99,1
90,4.04,1.82,1553,1855,303,Car,1,411.08,31.94,35.66,34.05,211.88,6.18,29.45,0
91,4.24,1.72,1585,1938,354,Car,2,411.59,28.72,29.93,29.17,46.31,1.61,-1.00,0
92,4.75,1.92,1632,1995,364,Car,1,410.73,27.53,28.62,28.30,118.01,4.15,23.61,0
93,5.05,1.92,1688,1999,312,Car,1,409.33,31.41,34.34,32.92,179.50,5.33,219.83,0
94,4.45,2.02,1733,2037,305,Car,1,411.72,30.96,35.59,33.87,42.81,1.33,25.40,0
95,17.08,2.50,1751,2161,411,Truck,2,411.26,23.83,26.50,25.09,172.54,7.24,-1.00,0
96,10.51,2.50,1763,2180,418,Truck,1,409.49,23.48,25.57,24.55,136.00,5.34,-1.00,0
97,4.24,1.92,1778,2081,304,Car,1,408.49,31.44,36.90,33.71,52.47,1.53,38.96,0
98,4.75,1.82,1840,2110,271,Car,2,403.77,34.14,40.67,37.42,-1.00,-1.00,-1.00,0
99,12.03,2.53,1846,2224,379,Car,2,409.80,26.90,27.37,27.11,57.48,2.12,27.35,0
100,4.75,1.82,1848,2203,356,Car,1,411.63,28.28,29.79,29.00,13.39,0.46,4.99,1
101,5.15,2.02,1865,2151,287,Car,2,412.43,34.18,38.05,36.07,28.06,0.82,-1.00,0
102,3.94,1.82,1884,2184,301,Car,1,409.96,32.48,35.51,34.18,131.93,3.90,54.21,0
103,4.45,1.92,1887,2301,415,Car,2,410.45,23.83,26.08,24.80,40.70,1.70,-1.00,0
104,4.35,1.92,1915,2223,309,Car,1,408.56,29.53,36.30,33.17,20.18,0.67,9.62,0
105,4.65,2.02,1947,2253,307,Car,1,411.81,30.38,35.41,33.66,31.31,1.01,21.25,0
106,4.85,2.12,1972,2285,314,Car,2,410.74,31.26,34.88,32.82,18.45,0.57,3.39,1
107,4.45,1.92,1977,2272,296,Car,1,409.90,31.33,36.53,34.75,19.77,0.62,12.60,0
108,3.94,1.72,1991,2242,252,Car,2,408.03,39.00,43.21,40.70,151.34,3.67,47.19,0
109,4.45,1.92,2000,2287,288,Car,1,411.69,32.68,37.00,35.88,30.01,0.81,11.32,1
110,16.78,2.50,2032,2467,436,Truck,1,408.98,22.42,24.52,23.51,39.28,1.60,-1.00,0
111,4.09,1.82,2040,2333,294,Car,1,411.34,34.56,35.28,35.12,54.29,1.54,22.03,0
112,4.55,1.82,2059,2338,280,Car,2,401.53,35.03,36.53,36.00,56.24,1.54,5.38,0
113,11.12,2.83,2074,2512,439,Car,1,410.37,22.55,24.33,23.43,29.46,1.28,169.53,0
114,4.80,2.02,2096,2410,315,Car,1,410.98,32.24,33.36,32.74,74.65,2.23,-1.00,0
115,4.55,1.82,2113,2411,299,Car,2,411.04,32.74,36.75,34.52,73.62,2.23,-1.00,0
116,8.79,2.50,2134,2559,426,Truck,1,408.95,23.04,25.06,24.06,34.51,1.48,42.67,0
117,4.85,1.82,2152,2448,297,Car,1,403.64,33.41,35.06,34.11,54.77,1.57,23.59,0
118,5.15,2.12,2185,2480,296,Car,1,401.94,33.54,34.81,34.08,35.72,1.06,72.54,0
119,4.45,1.92,2200,2514,315,Car,2,412.47,32.15,34.04,32.87,110.77,3.43,-1.00,0
120,16.78,2.50,2200,2627,428,Truck,1,408.01,22.71,25.08,23.90,46.55,1.96,169.94,0
121,4.04,1.72,2258,2575,318,Car,2,404.56,30.49,33.67,31.92,70.54,2.31,-1.00,0
122,16.98,2.50,2264,2694,431,Truck,1,408.24,22.69,24.67,23.74,44.10,1.88,125.47,0
123,4.45,1.82,2269,2601,333,Car,1,410.62,29.65,32.40,30.94,110.89,3.42,-1.00,0
124,4.65,1.82,2288,2627,340,Car,1,411.99,28.83,32.00,30.40,20.40,0.64,68.15,0
125,5.15,1.92,2306,2615,310,Car,2,411.55,32.04,34.97,33.32,43.33,1.25,42.74,0
126,5.15,2.02,2325,2666,342,Car,1,411.65,28.83,31.73,30.19,39.72,1.30,88.14,0
127,16.78,2.50,2339,2769,431,Truck,1,408.42,22.84,24.90,23.76,51.60,2.24,97.96,0
128,4.95,1.92,2362,2688,327,Car,1,411.28,29.57,33.79,31.56,22.20,0.74,16.21,0
129,16.88,2.50,2387,2820,434,Truck,1,408.60,22.54,24.33,23.60,28.92,1.24,104.81,0
130,4.55,1.82,2397,2708,312,Car,2,412.48,31.12,35.45,33.17,112.93,3.63,-1.00,0
131,4.65,1.82,2417,2728,312,Car,1,411.43,30.44,35.25,33.09,44.41,1.41,20.13,0
132,19.10,2.50,2473,2881,409,Truck,1,385.66,22.35,24.66,23.64,57.40,2.47,87.45,0
133,3.94,1.72,2480,2781,302,Car,1,411.20,32.50,35.67,34.17,65.23,1.97,24.39,0
134,4.65,1.82,2506,2809,304,Car,1,408.51,31.38,35.44,33.72,27.69,0.81,46.83,0
135,4.55,1.82,2520,2831,312,Car,2,412.53,32.32,33.80,33.18,151.53,4.68,-1.00,0
136,12.23,2.50,2530,2877,348,Truck,1,408.94,28.11,30.76,29.47,22.12,0.72,-1.00,0
137,4.35,1.82,2548,2897,350,Car,1,410.15,28.18,31.11,29.39,18.11,0.60,16.92,0
138,4.60,1.82,2557,2876,320,Car,2,410.00,31.59,32.90,32.15,41.73,1.32,-1.00,0
139,5.36,2.02,2572,2913,342,Car,1,409.90,28.16,32.04,30.06,10.68,0.37,8.23,0
140,5.05,2.02,2590,2929,340,Car,1,409.07,27.76,33.09,30.18,13.04,0.45,14.10,0
141,4.35,1.72,2606,2888,283,Car,2,403.16,35.05,36.41,35.76,19.88,0.56,8.24,0
142,4.75,1.92,2610,2945,336,Car,1,409.01,27.76,34.57,30.53,12.40,0.42,9.38,0
143,4.65,1.82,2655,2978,324,Car,2,412.17,30.31,33.20,31.91,75.56,2.44,-1.00,1
144,4.75,1.82,2663,2977,315,Car,1,410.24,28.95,35.98,32.68,33.20,1.12,13.76,0
145,9.70,2.22,2676,3044,369,Car,2,411.03,26.71,29.17,27.94,17.97,0.67,-1.00,0
146,19.50,2.50,2698,3102,405,Truck,1,386.24,22.11,24.87,23.91,187.39,7.75,97.96,0
147,4.65,1.92,2703,3024,322,Car,1,410.73,29.36,33.70,32.00,50.06,1.56,43.49,0
148,5.05,1.92,2735,3023,289,Car,2,410.89,34.22,37.46,35.69,-1.00,-1.00,-1.00,0
149,3.84,1.72,2742,3123,382,Car,1,410.85,24.79,28.66,26.97,22.04,0.80,5.58,1
150,5.05,1.92,2754,3041,288,Car,2,411.33,34.09,37.31,35.85,20.47,0.56,70.23,0
151,4.04,1.82,2786,3195,410,Car,1,410.82,24.37,25.90,25.12,40.01,1.63,18.27,0
152,4.65,2.02,2799,3093,295,Car,2,411.16,33.51,36.70,34.99,57.12,1.70,-1.00,0
153,4.85,1.92,2819,3119,301,Car,2,411.42,32.62,36.39,34.31,22.12,0.68,-1.00,0
154,17.18,2.50,2825,3237,413,Truck,2,410.42,23.74,26.08,24.92,144.30,6.07,-1.00,0
155,4.55,1.82,2826,3188,363,Car,1,411.74,25.85,30.07,28.45,19.40,0.66,4.97,1
156,3.94,1.82,2850,3154,305,Car,2,403.41,32.03,35.18,33.19,35.25,1.07,-1.00,0
157,6.87,2.12,2906,3216,311,Car,2,411.18,31.81,35.83,33.18,66.87,2.09,-1.00,0
158,4.45,1.92,2945,3230,286,Car,1,410.07,32.26,40.92,35.99,50.53,1.53,9.94,0
159,15.36,2.50,2945,3311,367,Truck,1,406.15,26.62,28.87,27.75,108.19,3.74,36.44,0
160,4.45,1.82,2949,3284,336,Car,2,410.98,30.08,31.20,30.69,49.56,1.59,-1.00,0
161,4.14,1.82,2981,3311,331,Car,2,412.19,30.43,31.96,31.25,29.32,0.94,19.73,0
162,4.35,1.82,2991,3269,279,Car,1,409.26,33.99,39.77,36.82,49.47,1.43,22.33,0
163,5.05,1.92,3010,3333,324,Car,2,410.28,30.08,32.90,31.77,24.33,0.74,13.78,0
164,5.05,1.92,3025,3308,284,Car,1,410.31,34.84,37.11,36.26,48.94,1.33,37.10,0
165,3.94,1.72,3048,3375,328,Car,2,411.53,30.54,31.80,31.47,39.58,1.24,65.11,0
166,10.61,2.32,3049,3466,418,Car,1,410.93,22.85,26.54,24.65,111.48,4.20,-1.00,0
167,5.56,2.12,3071,3352,282,Car,1,408.88,35.43,36.89,36.39,58.62,1.59,30.74,0
168,4.65,1.82,3074,3396,323,Car,2,411.03,31.40,33.01,31.94,198.58,6.18,32.54,0
169,6.27,2.22,3106,3433,328,Car,2,411.62,30.43,32.11,31.48,34.98,1.15,54.39,0
170,16.88,2.50,3115,3540,426,Truck,1,409.21,23.06,25.25,24.08,50.46,1.99,106.83,0
171,5.05,1.92,3132,3459,328,Car,1,411.31,31.08,31.60,31.46,84.33,2.69,-1.00,0
172,5.66,2.32,3147,3475,329,Car,1,411.85,31.13,31.81,31.41,12.93,0.41,24.88,0
173,5.15,2.02,3165,3498,334,Car,2,412.01,30.62,32.02,30.95,67.96,2.21,-1.00,0
174,4.45,1.92,3171,3487,317,Car,1,402.54,31.33,32.82,31.87,19.21,0.58,13.64,0
175,4.65,1.92,3191,3519,329,Car,1,411.03,30.74,32.04,31.35,22.29,0.71,41.59,0
176,9.30,2.50,3191,3601,411,Truck,1,408.49,23.73,25.94,24.91,50.55,2.09,44.61,0
177,5.15,2.02,3216,3542,327,Car,1,407.44,30.59,31.69,31.26,21.78,0.70,30.55,0
178,6.16,2.22,3216,3621,406,Car,1,410.72,23.55,26.27,25.36,11.49,0.48,13.47,0
179,4.85,2.02,3247,3580,334,Car,1,410.09,30.37,31.00,30.80,36.58,1.20,686.32,0
180,4.55,1.82,3318,3657,340,Car,1,410.35,29.65,30.54,30.28,83.07,2.80,-1.00,0
181,4.95,1.92,3339,3698,360,Car,2,411.07,27.61,29.65,28.64,208.83,7.56,-1.00,0
182,4.55,1.92,3350,3717,368,Car,1,410.46,26.13,29.36,27.97,33.16,1.16,27.73,1
183,4.85,1.92,3375,3705,331,Car,1,411.08,28.69,32.69,31.15,23.68,0.79,22.20,0
184,12.43,3.03,3377,3791,415,Car,1,410.43,23.64,25.61,24.80,32.77,1.28,386.80,0
185,4.35,1.82,3396,3746,351,Car,1,411.24,27.88,32.40,29.39,19.25,0.65,32.90,0
186,5.46,2.12,3406,3743,338,Car,2,409.44,29.81,30.99,30.38,47.85,1.60,23.41,0
187,4.95,2.02,3408,3767,360,Car,1,410.35,27.35,30.63,28.59,7.18,0.25,8.75,0
188,4.85,1.92,3414,3786,373,Car,1,410.54,25.18,29.68,27.60,9.66,0.36,17.52,1
189,5.36,2.02,3446,3809,364,Car,1,411.41,27.60,29.29,28.34,17.06,0.61,12.11,0
190,16.88,2.50,3479,3914,436,Truck,2,409.34,22.60,24.97,23.54,71.66,3.16,-1.00,0
191,7.18,2.22,3481,3843,363,Car,1,409.78,27.73,29.11,28.31,29.32,1.04,32.08,0
192,4.14,1.82,3507,3870,364,Car,1,410.85,26.62,29.06,28.31,25.97,0.94,34.72,0
193,21.02,2.50,3521,3928,408,Truck,2,412.83,24.40,26.49,25.37,5.13,0.20,2.92,1
194,5.05,1.92,3553,3922,370,Car,1,410.72,24.74,29.62,27.85,45.71,1.84,36.67,0
195,5.05,1.92,3570,3945,376,Car,1,411.96,24.61,29.73,27.48,11.88,0.48,-1.00,0
196,16.98,2.50,3587,4016,430,Truck,1,408.40,22.70,24.91,23.81,193.32,7.82,844.17,0
197,4.55,1.92,3592,3965,374,Car,1,411.53,24.75,29.58,27.59,16.63,0.63,30.73,0
198,19.00,2.50,3632,4055,424,Truck,1,409.32,23.40,25.10,24.20,16.39,0.69,18.94,0
199,4.95,1.92,3635,4037,403,Car,1,411.69,23.60,27.52,25.61,38.14,1.61,-1.00,0
200,4.85,1.92,3657,4073,417,Car,1,409.62,23.32,25.95,24.63,14.35,0.61,-1.00,0
201,4.65,2.02,3667,4099,433,Car,1,411.45,22.18,25.46,23.82,29.19,1.20,45.60,0
202,4.55,1.92,3674,4095,422,Car,1,411.25,23.54,25.63,24.43,12.27,0.51,33.08,0
203,4.75,1.92,3715,4145,431,Car,1,408.64,23.01,24.88,23.77,31.20,1.31,81.12,0
204,4.75,2.02,3724,3998,275,Car,2,410.23,35.84,38.45,37.45,103.75,2.71,8.81,0
205,4.75,2.02,3734,4176,443,Car,1,410.31,22.34,25.44,23.21,10.73,0.45,58.56,1
206,4.65,1.82,3758,4087,330,Car,2,404.20,27.37,34.05,30.74,13.06,0.40,37.74,1
207,3.74,1.72,3775,4072,298,Car,2,404.42,32.73,35.84,34.06,69.34,2.12,-1.00,1
208,5.15,1.92,3791,4232,442,Car,1,411.64,22.42,25.26,23.35,45.21,1.92,28.96,0
209,4.65,1.92,3810,4253,444,Car,1,409.87,21.70,24.19,23.14,12.77,0.55,11.71,0
210,5.15,2.12,3829,4170,342,Car,2,410.82,29.17,31.26,30.13,66.73,2.28,-1.00,1
211,5.05,2.02,3841,4286,446,Car,1,411.10,21.44,24.81,23.10,23.85,1.08,27.71,0
212,9.40,2.50,3851,4258,408,Truck,2,409.39,23.88,26.50,25.16,18.83,0.78,-1.00,0
213,4.55,1.82,3854,4144,291,Car,2,412.20,33.37,36.43,35.56,23.11,0.68,5.40,0
214,5.05,1.92,3868,4320,453,Car,1,409.57,20.51,25.49,22.66,17.77,0.80,12.70,0
215,17.99,2.50,3888,4320,433,Truck,1,407.15,22.49,24.92,23.55,187.32,7.92,128.05,0
216,4.14,1.82,3901,4366,466,Car,1,411.53,21.13,23.90,22.13,21.52,0.99,11.60,0
217,8.59,2.02,3914,4348,435,Car,2,411.00,22.53,24.79,23.68,53.80,2.38,-1.00,0
218,8.79,2.50,3948,4381,434,Truck,1,408.43,22.97,24.07,23.59,47.41,2.03,60.50,0
219,7.58,2.50,3950,4293,344,Truck,2,406.93,28.05,31.72,29.68,122.05,4.35,-1.00,0
220,3.74,1.72,3954,4395,442,Car,2,411.17,21.71,25.21,23.30,32.30,1.48,-1.00,0
221,7.28,2.22,3971,4322,352,Car,2,410.56,26.80,31.88,29.26,18.12,0.67,-1.00,0
222,4.45,1.82,3979,4395,417,Car,1,361.05,21.03,23.08,21.71,8.92,0.41,6.80,0
223,5.26,2.02,4001,4363,363,Car,2,411.97,26.82,30.69,28.47,27.93,1.01,36.43,0
224,19.40,2.50,4006,4448,443,Truck,1,407.41,22.05,24.03,23.05,35.98,1.50,274.87,0
225,4.45,1.92,4013,4419,407,Car,1,357.53,20.57,25.37,22.02,12.03,0.56,6.54,0
226,4.45,1.87,4021,4384,364,Car,2,410.14,26.42,31.58,28.26,14.06,0.51,16.64,0
227,17.08,2.50,4028,4457,430,Truck,2,409.43,23.12,24.58,23.87,41.87,1.74,56.88,0
228,4.75,1.82,4037,4472,436,Car,1,409.98,20.97,27.91,23.57,19.71,0.92,11.10,0
229,4.85,1.92,4042,4408,367,Car,2,410.82,26.26,31.62,28.08,17.95,0.67,30.26,0
230,4.85,1.92,4044,4443,400,Car,1,350.43,20.68,27.60,21.99,14.40,0.63,5.28,0
231,4.75,1.82,4063,4440,378,Car,2,411.99,25.91,30.59,27.33,19.57,0.72,132.73,0
232,4.24,1.82,4072,4514,443,Car,2,412.36,22.68,24.33,23.33,38.57,1.70,-1.00,0
233,4.55,1.82,4091,4467,377,Car,2,412.06,25.42,30.01,27.41,18.04,0.68,8.41,0
234,16.98,2.50,4100,4548,449,Truck,1,407.99,21.81,24.13,22.77,70.76,3.00,161.31,0
235,4.55,1.82,4115,4494,380,Car,2,410.51,25.36,29.39,27.10,19.58,0.74,12.58,0
236,6.16,2.12,4150,4520,371,Car,2,411.59,25.81,31.99,27.82,17.57,0.68,6.32,1
237,10.51,2.22,4175,4543,369,Car,1,409.06,23.22,31.04,27.80,56.48,2.31,10.88,0
238,4.95,1.92,4199,4566,368,Car,1,410.82,23.21,30.73,28.00,16.84,0.71,10.26,0
239,11.22,2.63,4216,4636,421,Car,1,410.20,23.42,26.57,24.42,70.56,2.98,29.21,0
240,5.15,2.12,4221,4595,375,Car,1,410.40,22.90,29.96,27.44,20.95,0.70,28.14,0
241,4.65,2.02,4245,4613,369,Car,1,409.12,23.82,30.31,27.80,13.09,0.54,8.57,0
242,3.84,1.72,4254,4579,326,Car,2,410.25,30.16,34.06,31.57,72.15,2.28,15.33,0
243,3.64,1.72,4255,4623,369,Car,1,411.33,23.45,30.76,27.95,5.67,0.22,6.13,0
244,5.26,1.92,4275,4643,369,Car,1,408.93,24.28,30.16,27.79,14.42,0.52,10.65,0
245,17.99,2.50,4300,4711,412,Truck,1,381.65,21.82,24.80,23.22,41.39,1.67,-1.00,0
246,3.84,1.82,4307,4677,371,Car,1,410.83,24.20,29.98,27.77,29.41,1.12,27.33,0
247,4.65,1.92,4323,4695,373,Car,1,410.07,23.66,29.39,27.57,12.56,0.45,14.26,0
248,15.87,2.50,4345,4758,414,Truck,1,408.11,22.43,26.16,24.71,25.84,1.12,14.51,0
249,4.85,1.92,4357,4726,370,Car,1,410.52,24.11,30.39,27.82,26.06,1.04,21.02,0
250,4.55,1.82,4360,4667,308,Car,2,411.59,32.63,34.36,33.55,202.35,5.96,21.04,0
251,3.74,1.72,4375,4743,369,Car,1,409.66,23.00,30.87,27.84,10.68,0.41,16.78,0
252,5.15,1.92,4389,4716,328,Car,2,411.25,30.40,32.39,31.47,32.77,1.07,-1.00,1
253,4.35,1.72,4403,4757,355,Car,1,404.94,23.16,31.56,28.61,14.98,0.62,11.17,0
254,5.05,1.92,4410,4699,290,Car,2,411.83,32.62,38.28,35.65,172.25,4.77,45.01,0
255,17.08,2.50,4423,4844,422,Truck,2,411.12,23.30,25.83,24.42,23.00,0.98,-1.00,0
256,3.74,1.82,4438,4776,339,Car,1,405.21,25.25,31.40,29.99,15.23,0.57,4.30,0
257,3.84,1.82,4466,4811,346,Car,1,409.34,27.75,30.67,29.67,28.11,0.96,9.01,0
258,4.35,1.92,4494,4844,351,Car,1,411.16,28.69,30.29,29.38,29.89,1.02,13.99,0
259,4.95,1.92,4495,4788,294,Car,2,412.47,33.89,35.72,35.21,50.25,1.45,4.69,1
260,7.07,2.83,4519,4875,357,Car,1,409.98,27.97,29.33,28.80,20.78,0.71,49.76,0
